"Bi209Di", "Ce140Di", "Cs133Di", "Dy161Di", "Dy162Di", "Dy163Di", "Dy164Di", "Er166Di", "Er167Di", "Er168Di", "Er170Di", "Eu151Di", "Eu153Di", "Gd155Di", "Gd156Di", "Gd157Di", "Gd158Di", "Gd160Di", "Ho165Di", "I127Di", "In115Di", "Ir191Di", "Ir193Di", "La138Di", "La139Di", "Lu175Di", "Lu176Di", "Nd142Di", "Nd143Di", "Nd144Di", "Nd145Di", "Nd146Di", "Nd148Di", "Nd150Di", "Pm147Di", "Pr141Di", "Pt195Di", "Pt198Di", "Sm149Di", "Sm152Di", "Sm154Di", "Tb159Di", "Tm169Di", "Xe131Di", "Yb171Di", "Yb172Di", "Yb173Di", "Yb174Di"
15.3501,0,0,19.5961,0,120.073,1.0875,16.4395,0,0,0,0,0,0,1.96194,0.712084,2.94137,0.956136,0.450714,0,0,1.57977,3.64974,0.664577,0,0,0.769939,0,3.31512,0,2.44797,0.325206,0,0,0,31.7205,6.77058,4.74221,8.48129,2.29496,0,88.5988,0,0,0,0,0,64.7845
0,0,0,0,0.01861,16.9543,0.761581,71.9199,0.623327,0,0,0,0,0,0,0.719939,0,0,0,1.02867,0,2.37032,2.87437,0.062142,0,0.703155,0.92576,0,0.873424,5.40941,0,0,0.952974,0,0,24.8118,1.5685,0,16.007,0,0,0,0,0,0,0,0,3.89957
1.49642,0,0,3.28293,5.78773,132.9,3.68065,0.115533,0,0,2.86273,0,0,0.209449,0,0,0,1.76297,0,38.3914,0.627069,14.6252,51.2136,19.3789,0,1.46434,12.0221,0,3.2007,46.2018,0.369738,6.92048,3.30498,0,0,10.204,20.2982,4.69509,112.544,17.9499,0,0.702932,0.826148,0,0,0,0.076643,7.24116
0.052456,3.68907,0,0.199411,0,4.90448,0.211477,0,0,0,0,0,0,0,2.8209,5.69966,0,0,4.26081,0,0,9.15543,16.0795,15.8618,0.025171,0,16.1647,1.88412,0.615151,1.97538,0,0,0,9.05397,2.57115,73.5715,10.3213,3.81147,337.284,0.340375,0,0,0.522692,0.200488,0,0,0,0.820211
6.21909,0,0,4.07122,0,41.1403,0,1.02612,0,0.955743,0,0,0,0,5.15757,0,4.72606,0,0.700174,0,0.877797,4.43621,4.21378,8.81859,0,0,3.92348,0,1.47398,1.10985,0,0,0,0.266361,0,49.3716,13.2673,4.97451,1.56253,1.52047,0,25.5671,0,0,0,0,0,43.8958
8.48261,0,0,5.76558,1.68047,91.2957,2.32489,0,0,0,3.59754,0,0,0,0,0.87849,0,0,3.91386,0,0,1.26878,7.38738,3.35139,0,0.217821,4.02825,1.61396,0,1.23521,0,0,0.903959,0,0,38.7565,21.0459,9.0258,15.6843,0,1.27823,0,0,0,0,0,0,1.90206
0.454944,0,0,1.89335,9.06204,413.762,1.6586,0,0,0,16.7354,0,0,0,0.449254,0.958809,0,1.07877,8.59767,0,1.48829,2.15182,8.93733,4.59491,0,0.260741,5.51498,0,0.839846,35.7707,17.6723,0,0,1.98791,0,104.175,18.56,7.45368,0,2.82061,0.428062,0,0.034372,0,0,0,0,0.137941
3.43874,0,0,1.58346,0,15.7221,0,3.79483,0.043453,0,0,0,0,0,0,2.81197,0,1.04136,56.4175,0,3.14044,6.54272,7.76895,29.883,0,0,38.931,6.99754,0,0,0,0,1.36649,0,0,16.9236,6.04505,0,37.4905,0.373259,1.91761,0,0.064559,0,0,0,0,0
2.45689,0,0,2.13458,9.90964,253.051,1.3813,0,0,0,0,0,0,0.566717,0,0,0.860797,1.41343,1.11453,0,0,10.2088,5.61169,13.6316,0,0,4.22652,0,1.24777,19.8139,0,0,0,0,0,17.9043,8.19682,3.23794,6.47357,2.57536,0,0,0,0,0,0,0,0
3.69061,0.478115,0,2.71511,2.63198,33.1101,0,0.881497,0,0.86745,16.2746,0,0,0,0.300548,3.44882,0,0,14.3625,2.77102,0,4.98662,10.858,11.2258,1.46906,0,4.78904,0.643335,0,1.40091,0,7.49942,2.89475,1.17336,0,157.54,10.4897,1.19163,0,0.770536,0.095144,5.28628,3.24712,0,0,0,0,0.356168
1.03351,0,0,18.7666,9.59811,350.854,14.4093,2.26973,0,7.90521,0.830568,0,0,0,17.3584,0,19.4635,2.99644,1.34145,0.145976,2.56318,3.91781,9.56277,9.67434,0,0.45562,13.3513,0,11.344,52.2749,3.02085,0,1.65846,0,0,41.0315,21.5898,6.50013,0.067324,4.77485,1.24237,64.9541,3.63941,0.58089,0,0,2.09128,238.39
24.3003,0,0,5.0608,3.85498,2.59824,10.8885,0,0,0.537795,0,0,0,0,20.7144,0,25.3315,3.91761,4.22228,116.138,0,3.64532,11.6945,28.1368,0,0,0.725715,2.59522,5.10037,6.48287,0,0,315.453,0.075541,0,12.5663,20.6086,7.27064,15.9421,4.98779,0.706367,443.824,0,0,0,1.89431,0.967224,47.9211
8.05409,0,0,4.5447,5.06907,124.726,3.72291,0.61733,0,4.30598,20.9099,0,0,0,0.619583,2.1436,1.02057,0.940921,0,57.5557,0,12.8889,34.5816,19.4245,0,0,27.2852,0,0.567055,21.3127,13.5785,0,0,0,0,13.4235,36.3887,8.74088,0,5.06917,0,22.6578,0.042581,0,0,0,0,3.84126
4.54572,0,0,18.5157,0,27.9871,3.22638,2.87552,0,0.233956,0,0,0,0,1.84558,1.48923,6.20779,0,0.774033,1.18431,0.691016,3.69735,2.51343,1.12373,0,4.03452,0,0,0.797646,1.18957,0,0,0.488005,0,0,31.8016,10.4122,2.62348,24.3654,0,0,136.194,0,0,0,0,0,37.2038
0,0.124496,0,2.21703,8.19501,370.026,7.06219,1.21867,0,0.249531,3.89425,0,0,0,0,0.800146,0,2.96058,0,4.75243,0,4.48563,9.59527,10.1465,0,0,21.5625,0,0,33.1514,3.69061,0,0,0,0,37.5751,9.53951,11.2632,0,0,0,0,0,0,0,0,0,26.5126
0,0,0,0.621678,0,90.39,3.93787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90609,1.87279,0,0,0,0,0,0.106048,17.0324,0,0.150715,0,0,0,13.2046,8.16415,1.73249,23.2298,2.84166,0,0,0,1.83169,0,0,0,4.60685
3.01028,0,0,0.802002,0.715218,124.27,0,0,0,0,0,0,0,0,2.4528,0.860568,0,0.072399,3.1365,0,0,1.70148,4.72446,1.76312,0,0,0,0,0,11.8628,0,0.046419,0,0,0.718732,14.0989,5.13207,4.64041,7.30967,0,0,0.158425,2.06381,0,0,0,0,10.2171
0.050524,0,2.54066,9.59317,1.39802,121.152,12.8799,0.160653,0,0,0,0,0,0,1.80478,0,0.094933,1.68694,0.126548,145.094,0,13.166,40.0444,30.7759,0,0,54.7761,0,0.22191,16.4787,1.24303,0.757723,79.9553,0,0.476773,11.6305,9.54069,0,131.51,0,1.99382,2.37782,2.76722,0,0,0,0,13.9959
1.85352,0,0,4.67877,2.54368,31.0385,0,1.7188,0,5.61299,15.794,0,0,0,0,1.50648,1.05375,2.28686,10.1611,0,4.33547,12.7917,10.3627,10.6731,0.400204,4.02567,5.07944,0.485913,1.82107,12.7774,31.8637,2.68363,2.48055,0,0,110.208,13.7756,3.15489,0,15.4871,0,0.404874,4.29835,0.884879,0.303153,0,0,0
103.757,0,0,0.435794,0,10.8749,0,0,0.99157,0,0,0,0,0,0,3.2179,1.32243,0,81.2338,1.46131,0,10.0315,15.9635,77.0268,0,0,23.5643,13.8248,1.94801,4.8287,0,0,0,0,0.81512,11.0848,8.9631,1.83304,4.02072,0,0,2.76213,13.5758,0,0,0,0,4.04989
3.50978,0,0,1.92279,2.37706,38.7769,0,0,0,0,0.258161,0,0,0,0.904903,0,1.99176,1.76401,1.93497,0,0.32547,1.6256,3.98536,0,0,0,1.37477,0.914183,5.08548,4.56149,0,0,0,0,0,30.0868,10.6796,3.3157,13.3886,2.82742,0,75.2046,0,0,0,0,0,20.8016
6.00887,0,0,10.566,2.57956,68.4825,6.27963,0,0,0,41.2585,0,0,0,10.3257,1.12904,9.71379,1.78905,1.89954,22.4508,2.13326,15.5987,28.6118,20.7201,0,9.11329,0,1.17954,2.44879,12.2646,4.25024,19.0309,1.73311,0,0.294365,31.239,23.1724,3.19398,5.65474,3.46186,0,35.4725,0,0,0,0,0.503038,109.676
5.62262,0,0,4.5298,0,8.06304,1.22765,3.25398,1.31851,1.98618,30.6986,1205.05,1525.73,0.05686,7.03945,0,4.69811,0,0.650267,32.8424,2.67959,4.70468,11.9684,24.9352,0,1.9632,71.8858,0,2.84438,7.2665,3.90828,10.8826,1.42875,0,0,24.4935,16.8828,5.39602,0,12.8676,0,52.8682,0.092052,2.38884,0,0,0.775441,67.0013
1.13081,0,0,6.86161,0.918771,23.0301,0,2.10907,0,0,0.017126,0,0,0,8.07968,0,3.52133,0,0.122215,7.83865,0.949568,2.57704,3.45422,0,0,0.607255,8.72713,0,3.81615,6.13837,0,0,2.81929,3.36839,0,37.5947,14.1926,2.40241,157.04,0,0,45.119,0,1.8106,0,0,0,52.4466
0.104317,0,0,4.80377,0,20.7442,0,3.00481,0,0,0.243725,0,0,0,0,1.24799,0.751612,1.4384,0,0.0135,4.12533,4.48551,6.46827,0,0,1.90745,0,0,1.07724,0,1.58768,0,0,0,0,49.8502,0,0.843747,4.92953,4.48013,0,55.7953,0,0,0,0.015089,0,18.6545
2.97943,0,0,0,0,6.0613,0,0.369875,0,0,0,0.240671,0,0,0,0,0,0,2.78369,0,2.38784,2.61908,4.09337,10.1402,0,0,9.03817,0,0,1.73818,0,0,0,2.34819,0,24.654,7.09693,3.38296,132.117,0,3.32168,0,0,0,0,0,0,1.3109
0,0.382277,0,0,0,5.95876,0,0.184094,0,0,0,0,0.646863,0,1.73574,0.907043,0,0,28.8145,4.1638,0,7.35111,5.86485,5.50428,0,0,16.5639,3.65867,0,3.19233,0,0,5.81126,6.55458,0.119572,33.8264,3.22341,0.161637,359.637,2.14725,0,0,0.147913,0,0,0,0,0
2.89193,0,0,6.91675,0.685076,182.877,7.30789,1.42147,0,0,0,0,0,0,0.95427,3.29395,2.22925,3.85383,87.9334,1.75679,0,2.5667,1.94402,23.9697,0,0,2.30608,0,0.861645,25.8494,0.453652,0,1.41075,0,0,161.659,13.614,1.17802,16.8097,0,0,0.324266,0,0.453989,0,0,0,1.91769
0,0,0,4.77808,1.88601,80.3654,0.946204,0,0,0.090617,0,0,0,0.047019,2.97671,0,0,0.645328,2.06572,2.24557,0,4.60322,6.36245,12.4903,0,0,40.5225,0,0,5.61233,0,0,0,0.502862,0,16.0588,18.7127,2.65599,26.802,0,0,1.14958,3.04444,0,0,0,0.205958,28.5512
0,0,0,1.05573,5.58325,185.98,4.54262,2.34443,0,0.030284,0.739026,0,0,0,0,0,0,1.89973,0,0,0,1.58608,6.91038,23.613,0,1.40711,9.8992,0.177812,0,2.78652,0,0,1.83444,0.528811,0,14.1536,3.71997,0,112.726,2.33105,0,0,0,0,0,0,0,0.068248
11.1367,0.774214,0,5.70133,9.9544,144.753,3.46853,3.07496,0,0.288555,3.16043,0,0,0,0,1.63568,2.43705,3.17851,20.6459,0,0,3.48777,10.0566,24.7852,0,0.539415,3.6759,2.15589,1.09727,7.38675,0.024842,0,0,0.709199,0,79.0443,8.46761,0.192533,20.2688,2.49021,0,9.52332,1.714,0,0,0,0,10.6581
4.00203,0,0,0.528835,0,56.6826,0,13.8163,0,0.794076,1.47799,0,0,0,1.15218,2.12335,0,3.25113,2.84787,1.77063,0,4.92833,1.22006,2.29958,0,0,1.8446,0,0.757446,26.3716,0,0.877586,0,0,0,39.4973,12.3911,7.21889,0.332034,7.57633,1.67863,0,0,0,0,0,0,0
0.563094,0.818675,0,0,4.83471,57.9096,2.43679,0,0,0,0.381288,0,0,0,2.94897,0.110891,2.14697,1.12497,0,0,0,1.73019,0.942702,0,0,0,1.60805,0,0.977295,2.64855,0,0,0.275922,0,1.87036,11.5985,11.66,2.57384,2.96401,0,0,31.1756,2.4965,0.736206,0,0,0,18.5208
0,0,0,4.93232,2.01742,76.4082,2.5689,0,0,2.72091,0.797314,0,0,0,0.189953,1.63922,0,0.36702,4.094,0,0,3.4874,8.89909,64.2992,0,0.030533,11.2376,0,0.051202,10.9839,0,0,0,1.18088,0,22.185,6.4813,2.56891,13.6591,0.473517,2.97138,0.338666,0.799079,1.53432,0,0,0.478862,2.47839
11.3827,0,1.98941,6.11212,0,59.2188,0,0,0,0,0,0,0,0,4.16505,0.588768,4.66256,10.4989,0.34532,1.16708,0.959892,1.72087,3.11666,1.07466,0,0,2.51255,0,3.03283,6.20345,2.71489,0,0,0.094468,0,24.1163,14.063,0,12.8759,2.09986,0,6.58147,0,0,0,0,0,67.3334
1.23863,0,0,10.2791,1.99273,12.4316,0,1.60793,0,0,0,0,0,0,3.88296,0.416841,4.13149,0,104.341,0,0,3.59232,5.72691,0,0,0,0.054626,0,0,0,0,0,0,0.668929,0,12.0371,0,0,10.3967,0,0,0.005667,0,0.291716,0,0,0,3.98662
7.00089,0,0,3.15273,9.90322,4.21135,0,0,0,0,4.92031,0,0,0,1.836,0,0.547049,0,9.98639,42.3612,0.742448,34.1467,83.1264,20.655,0.918038,3.19628,0.201253,0,0.324723,21.44,6.14507,23.0143,2.32912,0,0,17.4867,24.1987,6.82423,0,16.5161,0,4.63476,0,0,0,0,0,8.1043
0.263387,0,0,5.99896,4.1633,114.599,1.90111,0,0,0,17.558,0,0,0,0.197214,0.797485,0,1.50779,1.86793,25.3379,0,26.1104,63.7553,45.7376,0,5.29248,28.6335,3.75895,0,18.259,0,57.4373,8.06701,0,0,14.8832,9.33329,4.19196,3.36111,32.0327,0.424767,0,0.456303,0,0,0,0,2.56854
4.00997,0,1.37875,11.8407,1.28545,69.7243,0.21631,0.280374,0,0.699954,0,0,0,0,0,0,0,0.993136,0,37.3268,0,15.9021,30.6667,17.1608,0,0,16.9261,0.609447,0.072062,4.05789,0.325053,0,0,0,0,17.9209,22.4426,2.06971,4.03381,0,0,3.97376,0,0,0,0.283405,0,32.6311
47.6437,0.670594,0,40.6433,2.45196,6.06729,2.16561,0.016714,0,2.69874,0.237067,0,0,0,3.27547,4.0548,50.352,19.0534,0,4.16348,3.72806,6.63964,20.8673,30.7882,0,0.705506,0,1.01667,6.29947,0,2.09315,0,0.292637,0.872113,0,149.212,16.2632,6.01013,11.2238,3.12198,0,216.269,0.480632,1.11421,0,0,0.153455,133.127
0,0,0,4.23348,0,10.5291,0,0,0,0,12.9936,0,0.090622,0,0,4.90909,0,0,15.7245,0,1.51567,5.42214,21.1279,13.372,0,0,2.28645,0.516544,0.986663,0.661368,32.7654,1.50375,0,0,0,128.032,10.0529,0,0,0.012831,0,0,3.04642,0,0,0,0,0
0,0,0,1.38449,0.577974,51.1727,0,0,0,0,0,0,0,0,0.193627,0,0,0,0.258737,0,0,1.50565,0.942451,0,0,0,1.50436,0,0,7.33469,0,0,0,0,0,34.9102,1.19863,0,6.33002,0.505519,0,0,0,0,0,0,0,0.541987
4.08652,0,0,2.81048,0,18.1427,1.37023,0,0,0,0,0,0,0,0,0.570963,0,0,53.9054,0,0,8.23759,6.03749,37.5566,0,0.206069,90.2593,0.168212,1.7092,9.513,0.846858,0,0.991793,3.54507,0,72.3364,14.8817,3.37657,219.829,1.81395,1.52977,1.00476,0,0,0,0,0,1.48276
0.558338,0,0,14.8569,4.15187,247.512,3.96308,3.86891,0.268374,0,45.1486,0,0,0,0.687262,0,0.422729,0.067982,15.9183,44.4246,0,32.9943,39.3416,18.3592,0,1.18329,112.855,0,4.50386,31.8477,3.8387,23.3698,4.8146,0,0,12.9606,15.3475,3.04315,7.55817,6.08285,0,0,0,1.95638,0,0,0.789128,1.07753
31.9123,0,0,2.87266,0,62.507,0.507076,0.133431,0.840387,0.029127,0,0,0,0,0.635155,0,0.355522,1.52748,21.266,0.571401,0,5.96776,6.91624,25.0527,0.075855,0,2.48194,6.71284,0,2.22702,0,0,0,0,0,26.9744,14.4554,3.57218,37.6107,6.6013,0,0.260985,6.93838,1.43395,0,0,0,3.41076
0,0,0,5.90703,1.97843,26.2788,0,0.706917,1.26292,2.34489,0,0,0,0,0,0.592065,1.72766,1.33258,4.57098,0,0,2.35576,0.75417,1.09602,0,0,0,0,0,0,0.040515,0,0,0,0,12.7531,5.15497,4.03793,26.1023,0,0,0,0,0,0,0,0,0
2.29197,0,0.29152,0.852857,6.50875,234.307,1.98363,1.89303,0.048328,0,1.11146,0,0,0,0.848428,0.349474,3.81266,0,0,4.13448,0,1.38655,7.8419,2.928,0,0,3.62059,0,0.510646,17.4725,0.559581,0,0,1.69737,0,11.9914,13.0155,3.13549,66.287,0.530175,0,3.64905,0,0,0,0,0,16.7258
0.76419,0.86223,0,2.61479,2.20009,68.5618,5.69581,0.395612,0,0,0,0,0,0,3.2573,2.51342,2.31633,0.630075,2.70717,0.94902,0,3.3916,4.56221,25.5971,0,0,1.47814,0,0,3.48738,0,0,0,2.18837,0,84.2022,1.07076,5.98303,35.5836,8.88948,2.86177,2.18078,0.491308,0,0,0,0,5.35146
0,0,0,1.81754,10.9374,144.267,3.36104,0.552071,0,0,10.9079,0,0,0,0.029474,2.52879,0,2.45921,4.47721,55.9847,0,23.5939,40.7824,27.4533,0,6.45399,78.302,0,2.01134,25.4578,1.28131,4.61497,0,0.093123,0,16.5848,13.699,3.61301,34.1397,8.83446,3.56234,3.21456,0,0,0,0,0,1.24955
7.2563,0,0,1.16313,0,10.7046,1.5257,0.619297,0,0,0,0,0,0,0,0,0,0,74.2087,0.100543,0,1.81283,2.07359,44.058,0.638093,0,398.168,1.17865,0.268167,3.83562,0,0,0,0.487837,0,42.5762,9.79126,3.76635,13.6606,0,0,0,0,0,0,0,0,0
8.30783,0,0,0.259574,0,25.2441,0,1.32427,0,0,0.215836,0,0,0,2.56907,0,30.292,0.878458,2.74073,31.2852,0,24.9633,42.4275,18.0535,0,0,1.35995,0,0,0.69438,0,1.81147,0,0,0,13.9449,8.42155,1.59512,0,4.34653,0,9.4264,0,0,0,0,0,1.87273
4.0826,0,0,1.35722,1.34155,150.726,1.78764,0,0,1.5054,1.90132,0,0,0,1.54174,2.11545,0,2.68226,0.928074,0,0,2.18307,5.18477,10.5637,0,0,10.6702,1.22432,0,3.86985,0,0,1.16426,0,0,48.0664,13.7184,1.86737,2.32269,1.60102,0,0.562181,0.774605,0,0,0,0,1.15723
29.4212,1.62963,0,1.78784,0.697215,30.8801,2.50036,0,0,0.255885,0,0,0,0.759469,1.07502,2.24699,11.9891,7.75107,3.41881,0.047706,0.27038,4.36511,13.8435,1.15533,0,0,2.49113,0,4.62963,5.21571,0,0,4.64277,2.23502,0,35.1176,21.827,5.65024,112.617,4.14948,2.39644,36.3435,0,1.16294,0,0,0,36.319
1.05415,0.788617,0,3.72798,2.12497,48.4888,0.265488,0,0,0,0,0,0,0,0,0,1.83541,0,17.0267,0,0,3.42216,4.67328,12.4025,0,0,2.95024,1.60432,0,0,0,0,0,0.661284,0.537398,16.805,4.55894,4.26708,9.30674,0.824827,0,0,0,0,0,0,0,1.62051
0.213934,0,0,3.26449,2.48586,167.619,1.58545,0,0,0.445457,10.7497,0,0,0,0,5.23759,0,0,2.97852,4.32241,1.61058,3.95129,5.10462,12.1339,0,2.61955,1.77175,0,2.59664,10.1884,0,2.57656,0,0,0,121.34,18.0911,6.35551,0.199769,6.60052,0,0,0.644068,0,0,0,0,0
0,0,0,4.59819,0,0,0,0.770454,0,1.05375,83.6094,0.875136,0,0,6.72346,15.2199,0,0.063926,1.81906,0,6.63937,5.80179,12.5237,8.15851,0,0,1.41884,1.96804,0.430928,11.1269,4.74734,0,0.050019,3.77739,0.096149,211.221,20.0099,4.76648,13.121,13.8625,0,0,12.0872,0.605231,0.702702,0,0.171784,6.57741
6.78794,0.542538,0,3.40867,1.25623,9.26221,0,2.70414,0,0,0,0,0,0.163637,0,0.034832,4.06561,0,0,0.964891,0.883881,1.46412,1.7905,1161.19,5.95487,0,0,0,2.9103,0,0,0,0,0,0,13.2132,11.2031,2.18228,5.15863,3.46146,4.03565,38.8025,0,0,0,0,0,30.7853
0.48845,0,0,6.36139,1.77263,21.702,0,1.49186,0,0,0,0,0,0,0.811517,0,3.65362,0.906919,0,4.84425,1.28056,2.96725,1.74304,0,0,0,0.931196,0,0,0,0,0,0,0,0,25.279,13.6538,1.52656,14.8891,0,0,34.6125,0,0,0,0,0,14.9075
6.91264,0,0,3.56351,0.283527,39.2637,0,2.63346,0,0,22.012,0,0.20513,0,1.40795,0.761083,1.57936,0.5195,95.1294,61.6213,0,39.0727,56.3638,55.2986,0,1.28463,271.772,1.5295,0,23.1723,34.3312,14.3441,0,0,0,46.3476,34.4184,7.65431,38.9925,0,0,2.10118,3.00498,1.04201,0,0,0,2.52722
3.8036,0.77796,0,0.578331,2.32009,25.3247,0,1.54416,0,0.115619,9.18966,0,0,0.539423,1.18143,0,0,0,0,20.7176,0,11.7529,19.6492,46.8268,0,1.12681,32.4757,0,0,18.9747,0,8.55902,0,0,0,10.8889,15.085,1.21245,9.93421,0,0,0,0,0,0,0.669429,0,13.7473
7.56803,0,0,0.225081,2.00707,14.8618,0.022045,0,0,0,0,0,0,0,0,1.5295,1.6801,0,2.9574,2.67519,0,4.02444,5.76195,19.2739,0,0,41.632,1.0822,3.55389,0.480026,0,0.157979,0.391334,4.24822,0,61.802,12.6147,4.34842,136.966,0,0.855554,5.87167,0.687676,0,0,0,0,5.65927
0,0,0,0,0,14.208,0,0,0,0,0,0,0,0,0,4.34528,0,0.845476,2.49278,0,0,10.8495,14.8012,5.23271,0.965005,0,14.4409,0.533634,0,2.62776,0,0,5.58154,8.53188,0,79.4108,10.842,3.7637,285.246,2.2345,3.84779,0,0,0.108113,0,0,0,0.6382
5.06693,0,0,7.84662,0,26.7318,0,4.10075,0,0.424257,0,0,0,0,0.686164,0,0.23292,2.47294,0,0,2.17476,2.67264,1.07287,1.91856,0,0,1.00755,0,0,1.25791,2.31773,0,0,1.99605,0,19.8327,0.758875,0,1.5693,2.25899,0,19.3494,0,0.01785,0,0,0,78.0524
1.5752,0,0,0,0.619914,45.4128,0.133739,0,0,0,0.598606,0,0,0,0,3.29016,0,0,1.10496,0.778598,2.1564,5.14412,19.2911,14.291,0,0,0,0,0.576056,15.2451,21.6499,1.86842,0.606271,0,0,109.435,11.5462,5.59097,0,1.01393,0,0,0.497422,0,0,0,0,0
0,0,0,8.6904,0.0065,74.2257,8.90178,0,0,0.607701,37.2466,0,0,0,0,0.592395,0.040583,1.08105,10.5428,39.6928,0,15.77,36.2655,58.4734,0,4.20429,3.72118,0,2.40167,9.01335,37.2453,1.45338,0,0,0,13.6366,23.3102,3.92136,0.085266,14.8327,0,0,0,0,0,0,0,4.03847
2.83973,2.66563,0,11.9063,0.741743,202.543,7.79998,1.20465,0,0,23.5426,0,0,0.550374,0.061208,0,0.520972,0.423193,0,51.9599,0,21.5179,28.0114,37.0388,0,3.69232,15.5291,0.269838,2.18316,30.4231,22.4259,0,7.85798,0,0,10.2528,26.5798,11.3282,77.6868,10.4025,0,0,4.15942,1.91276,0,0,0,48.0022
0,0,0,5.70636,2.86121,35.7991,2.0817,0,0,0.531039,33.2444,0,0,0,2.50778,2.08989,0,0,39.7327,15.534,0.702178,21.8428,49.3968,20.0502,0,5.94468,92.571,0,0.277797,19.0019,0,0,0,0,0.436541,13.99,13.6276,10.838,0,0.788012,0,61.2255,2.64783,0,0.707295,0,0,47.2121
47.5434,0.408078,0,0.60572,1.93108,29.6885,0.739037,0.438555,0,1.53076,0,0,0,0,0.309467,0,3.63128,0,92.6149,0,0,4.69096,2.7041,45.3642,0,0,38.9734,18.0369,0,10.4889,0,0,1.96876,0.023915,0,30.3309,4.7717,1.5487,111.317,1.19308,2.75557,0,11.9613,0,0,0,0,0
15.2952,0,0,0,0,8.8749,0,0,0,0,0,0,0,0,3.31958,2.97799,0,0,9.76497,0,0,3.99162,4.03734,8.56676,0,0.205732,11.7346,0.342281,1.88575,2.63352,0,0,5.57935,8.44514,1.39399,80.2733,13.4922,0,374.508,1.09221,2.76929,0.705427,0,0,0,0,0,1.62952
0,0,0,2.09018,3.4427,42.6734,0,0,0,0,0,0,0,0,0,1.70628,0,0,0,0,0,3.58293,2.51826,25.9523,0,0,6.9894,0,0,6.92444,0,0,0,0,0,14.3863,6.39221,5.50538,0,0,0,0,0,0,0,0,0,1.36172
1.37465,0,0,0.304029,0.361158,1.89951,0,0.886711,1.80817,0,0,0,0.756281,0,0,0,0,0,0.982981,0.105117,0,4.94604,0.534128,0,0,0,0.603672,0,0,2.8427,0,0,1.55889,0.360644,0,14.0929,6.19908,4.15583,143.789,1.13522,0.221565,4.53431,0,0,0,0,0,2.58644
0.943492,0,0,0.233937,4.31548,73.9433,0.866351,7.04011,0.131913,0,0,0,0,0.193303,0,0,3.5497,1.66032,1.01431,0,0.940787,2.81171,1.89147,8.50332,0,0.486398,1.3414,0,2.03536,5.1707,0,0,0,0,0,16.7744,13.7769,1.55002,115.737,4.24618,0.892438,11.4779,0,1.31594,0,0,0,4.58915
0,0,0,0.027104,3.62857,10.8717,2.77058,0,0,2.68928,61.4317,0,0,0,1.26762,0,1.96901,1.96732,22.8288,8.13242,0,15.0475,31.7834,26.3678,0,0,55.3292,0,1.60918,11.6027,3.3979,27.9854,4.26369,0,0.670259,42.8602,18.0694,4.89935,0,0.317726,0,1.32698,0.603433,0,0,0,0,0
15.2664,0,0,3.99038,0,120.822,9.72667,2.14636,0.334018,0.207387,51.9623,0,1.96991,0,4.33139,0,8.38924,6.24219,0,53.7396,0.651037,32.2531,64.9023,21.4472,0,0.494482,4.9991,0,5.63059,15.4617,0,12.4887,0,0,0,54.2229,25.4154,4.73793,35.6072,2.75264,1.7288,65.5489,3.16149,0,0,0,0,30.5052
0,0,0,4.92225,0.24849,106.809,3.60325,0,3.17731,0,0,0,0,0,0,0,0,0.803087,0.461708,0.60956,0,1.764,0.711399,0,0,0,0.806166,0,0,17.0213,0,1.16374,0,0,0,46.3417,4.03188,3.68216,0,2.89686,0,0,0,0,0,0,0,3.3235
113.354,0,0,1.28832,0,0.370483,4.87494,0,0,0,0,0,0,0,11.6468,3.30389,110.453,83.8923,3.58155,161.215,0,4.59081,5.45357,32.6191,0,0,0.006214,0.361769,21.9813,0.890544,6.11018,0,2.38317,2.39713,0,12.1682,10.0217,0.573326,11.703,14.9699,0,277.958,2.71178,0,0,0,0,18.8504
10.2047,0.115874,0,0.155932,2.26358,4.26925,0,0,0,0,0,0,0,0,0,0,0.887951,0,78.9727,2.47018,0,1.61042,0.980785,12.3417,0,0,34.8743,0.949594,0,0,0,0,5.08306,0,0,12.1793,11.7483,0,37.023,1.73203,0,0,0.969035,0,0,0,0,0.040076
107.95,0,0,0.010859,1.93001,45.9614,1.96257,0,0,0.644907,0,0,0,0,1.35056,0.13539,0.552172,0,2.62183,1.11786,0,34.4291,54.5933,0.928386,0,0,2.38892,18.8362,0,5.08903,0,0,0,1.45214,1.88323,49.593,16.8118,3.38133,106.865,4.26111,0.069652,5.21912,0,0.609025,0,0,0,17.4655
57.0019,0,0,2.18165,0,5.56443,0,9.41033,0.815644,0,0,0,0,0,2.63231,0.251326,1.14668,2.43593,140.838,0.298072,0,19.2161,32.2204,28.308,1.58768,0.465639,80.3688,28.4331,0,6.07167,0,0,3.82412,11.5287,0.999771,70.8243,39.2151,6.09786,397.266,3.91362,1.39038,0,5.68397,0,0,0,0,10.8701
1.65344,0,0.449895,2.91067,0,1.9055,0.871738,0,0,0,9.89559,0,0,0,0.636837,1.75783,0,0.787068,0,26.4215,0.238717,24.4385,40.9252,9.17975,0,0,0.677522,2.21699,0,21.7499,54.0098,3.24297,0,0,0,19.3853,12.7231,1.5732,5.52763,6.20048,0,0,0,0,0,0,0,10.1543
