"190BCKG","209Bi_CD11b","140Ce","133Cs","161Dy_CD274","163Dy_CXCR3","162Er_CD80","164Er_CX3CR1","166Er_CD34","167Er","168Er_CD206","170Er_CD3","151Eu","153Eu","Event_length","152Gd_CD45RO","154Gd_CD163","155Gd","156Gd","157Gd","158Gd_CD33","160Gd_CD14","165Ho_CD127","113In","115In_CD45_A","191Ir_DNA1","193Ir_DNA2","139La","175Lu","176Lu_CD56","142Nd_CD19","143Nd_CD64","144Nd","145Nd_CD4","146Nd_CD8A","148Nd_CD16","150Nd_CD275","208Pb","102Pd","104Pd","105Pd","106Pd","108Pd","110Pd","141Pr_CD45_B","194Pt_Cisplatin","195Pt_Cisplatin","103Rh","SampleID","147Sm_CD20","149Sm_CD66","120Sn","159Tb_CD11c","169Tm_CD25","131Xe","89Y","171Yb","172Yb","173Yb","174Yb_HLADR","Time"
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.580898,69.219261,10.336252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.235612,290.601471,341.528839,0.000000,97049.390625,0.000000,0.000000,0.000000,0.000000,0.000000,0.248097,0.000000,0.000000,0.000000,0.000000,0.000000,2542.923584
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.104019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.444520,0.994871,0.000000,0.000000,24.699680,68.787521,1.348477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.528631,220.201660,200.729599,0.000000,107196.320312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2543.207031
0.000000,0.000000,0.000000,0.000000,0.000000,2.342846,0.000000,0.000000,0.000000,0.000000,0.000000,8.829396,0.000000,0.482627,10.000000,0.000000,0.000000,0.326714,0.000000,0.000000,0.000000,0.000000,12.486722,0.000000,0.702144,12.007966,25.572712,1.300213,0.000000,0.000000,0.438712,0.000000,0.000000,1.160306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.398014,85.125717,115.514969,0.000000,99930.492188,0.000000,0.000000,0.000000,0.000000,5.960429,1.572128,0.000000,0.000000,0.000000,0.000000,0.000000,2544.941650
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.186201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,0.000000,0.906390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.274101,60.565804,0.000000,0.000000,0.000000,0.000000,0.466938,0.000000,0.000000,0.000000,0.000000,1.825951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.646307,218.283768,195.397995,0.000000,99348.898438,0.000000,11.080392,0.000000,0.000000,0.000000,0.772389,0.404110,0.000000,0.000000,0.000000,0.000000,2547.069824
0.000000,0.000000,0.000000,0.000000,0.000000,0.058418,0.000000,0.000000,0.000000,0.000000,0.000000,0.848467,0.000000,0.000000,10.000000,4.940765,1.920676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.789608,1.895798,2.576538,0.000000,0.000000,0.000000,0.000000,0.113629,0.000000,0.000000,0.205632,0.256886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.489666,59.685673,46.163292,0.000000,101629.843750,0.000000,238.993988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.311845,0.000000,146.071503,2547.478760
0.000000,0.121274,0.000000,0.000000,0.056497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.258622,0.000000,0.000000,0.000000,0.000000,0.000000,0.170473,46.097157,65.611008,1.976118,0.000000,0.000000,0.484081,0.000000,0.054165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.681885,212.744614,221.834793,0.000000,105720.085938,0.000000,6.252760,0.592761,0.485315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2548.617432
0.885592,0.000000,0.717564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0.000000,1.510851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.384655,65.306412,0.000000,0.000000,0.000000,0.000000,0.305440,0.000000,0.000000,0.000000,0.000000,0.242533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.649122,226.162781,246.816299,0.000000,102070.304688,0.000000,20.335791,0.042066,0.000000,0.000000,0.180224,0.000000,0.000000,0.000000,0.059171,1.818983,2548.659912
0.000000,0.228191,0.864555,1.574799,0.000000,0.085680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0.000000,1.799627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.880136,71.859329,1.186917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.879442,207.699448,291.677094,0.000000,99498.187500,0.146433,24.435177,1.505616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2549.389404
0.000000,144.560135,0.000000,0.213353,0.270138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.102319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.378287,11.988555,35.029064,0.519803,0.000000,0.000000,0.315203,1.002459,1.299011,0.000000,5.557608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.083866,152.563416,187.513138,0.000000,107230.312500,0.000000,0.000000,0.910194,14.139094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.671265,2550.375977
0.000000,13.673331,0.000000,6.041967,0.000000,0.925851,0.000000,0.894145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.276318,0.000000,0.000000,0.000000,0.000000,0.913473,0.000000,0.725295,0.000000,3.828878,19.942696,64.933121,1.648255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.449203,3.459179,0.939228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.608290,178.361984,150.006210,0.000000,99984.867188,0.000000,47.793262,0.000000,0.358080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.458958,2550.723389
0.000000,943.858765,0.513520,0.000000,1.224178,6.028613,0.000000,0.000000,0.232583,0.000000,5.983472,0.958311,0.000000,0.000000,19.000000,1.101993,0.628307,0.000000,0.000000,0.000000,1.895549,0.637626,1833.049072,0.000000,0.000000,16.885889,36.879021,1.542704,0.000000,1.429676,343.716370,0.000000,2.915902,0.000000,0.183000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.927572,106.929611,135.830841,0.000000,91081.437500,0.000000,0.000000,77.375877,1.018526,113.013184,0.000000,0.000000,0.000000,0.000000,0.000000,6.058601,2551.496582
0.000000,0.000000,0.041460,0.000000,0.000000,0.448503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.888028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641053,0.000000,1.115365,26.312149,74.722855,0.667616,0.000000,0.000000,0.000000,0.000000,0.000000,0.765192,0.000000,0.409715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.806863,160.011200,191.116882,0.000000,111298.367188,0.000000,42.661385,0.000000,0.000000,0.000000,0.000000,0.000000,0.697900,0.000000,1.482681,0.000000,2551.808350
0.000000,0.258556,0.160703,0.798564,0.000000,0.701264,0.000000,0.073453,0.710220,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,2.669717,0.000000,0.000000,0.856786,0.000000,0.000000,0.000000,0.000000,0.000000,71.208290,113.085114,12.209782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.720986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.885098,116.782822,185.302216,0.000000,93431.679688,0.000000,14.118564,12.355864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2553.266602
0.000000,0.856781,17.668184,0.000000,0.084702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370324,0.000000,0.000000,62.693954,121.257797,16.472363,0.000000,0.000000,0.230769,0.000000,0.952139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.795530,250.948883,251.463486,0.000000,102151.921875,0.000000,20.736771,4.031078,0.900146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.888896,2553.414795
0.000000,28.893816,0.898367,0.000000,3.484394,0.000000,0.000000,0.000000,1.110376,0.000000,1.946550,0.000000,0.000000,0.000000,16.000000,0.000000,0.000000,1.188414,0.000000,0.000000,3.471915,0.000000,7.949304,0.000000,0.000000,5.111995,28.438911,0.000000,1.174753,0.580795,2.511106,0.000000,0.000000,0.568159,0.000000,4.968109,0.000000,0.706765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.618938,263.857758,300.247833,0.000000,106957.734375,0.000000,105.037697,0.000000,69.431648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,144.734955,2554.447510
0.000000,0.611401,1.866081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.000000,0.000000,0.610480,1.182741,0.000000,0.000000,0.000000,0.000000,1.421161,0.000000,0.000000,13.659039,23.118046,1.303473,0.000000,0.000000,1.370021,0.000000,0.000000,0.000000,0.000000,0.711984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.854470,211.537567,258.050995,0.000000,109740.078125,0.000000,2.632816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.908768,1.875416,391.615234,2554.921875
0.000000,195.245331,0.833770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.031591,48.216988,0.000000,0.000000,0.000000,0.000000,0.875995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.078248,60.976170,32.062931,0.000000,89092.835938,0.000000,37.268841,0.000000,0.243015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2555.212402
0.000000,0.156907,0.000000,0.000000,64.893188,88.099586,20.911282,9.000217,0.718281,0.000000,2.800306,257.139648,0.000000,0.000000,11.000000,9.883312,4.000998,0.000000,0.000000,0.000000,4.714413,2.229908,18.390251,0.000000,0.000000,4.474773,18.401720,0.000000,0.893278,5.042957,2.214524,2.669097,0.000000,37.847069,3.164423,0.798298,8.794591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.739235,0.000000,0.000000,0.000000,101087.281250,1.574291,4.574727,0.000000,3.217814,205.190903,0.000000,0.000000,0.000000,0.000000,0.000000,891.709717,2555.510254
0.000000,0.000000,0.000000,0.000000,4.269359,3.990137,0.000000,0.020933,0.353422,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.894835,0.000000,0.000000,2.866795,0.000000,0.104830,0.000000,0.000000,0.000000,0.581248,0.000000,0.000000,0.111732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.817285,90.590553,123.925606,0.000000,97246.984375,0.000000,60.616257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047163,167.500977,2556.662842
0.000000,11.394222,0.000000,0.320737,0.000000,0.106094,0.000000,0.000000,0.000000,0.000000,1.184823,0.000000,0.810053,0.000000,11.000000,1.860744,0.000000,0.411880,0.000000,0.000000,2.971121,0.000000,0.669646,0.000000,0.000000,7.871021,12.016424,0.822565,0.000000,0.916810,0.000000,0.000000,0.000000,0.000000,0.041511,0.000000,1.423752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.767755,252.734146,317.984894,0.000000,117448.882812,0.000000,303.566895,0.000000,30.423653,0.043081,0.000000,0.000000,0.000000,0.000000,0.000000,9.227570,2561.543213
0.665640,0.000000,4.737988,3.446161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,2.827426,0.000000,0.000000,0.084091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.120081,34.848434,2.184285,0.000000,0.000000,0.000000,0.066312,0.000000,0.000000,0.146506,0.000000,0.000000,22.383036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.565529,61.494324,70.324669,0.000000,104118.820312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.554401,2562.090576
0.000000,0.000000,0.799240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.238991,0.000000,0.000000,13.000000,0.000000,1.016390,0.000000,0.000000,0.000000,0.000000,0.000000,0.108772,0.000000,0.000000,19.062695,53.966198,0.759559,0.000000,0.000000,0.000000,0.000000,1.041766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.111439,304.819794,386.035675,0.000000,112725.210938,0.000000,17.329782,0.000000,0.000000,0.647982,3.539891,0.000000,0.000000,0.000000,0.000000,0.000000,2563.179199
0.000000,2.602971,0.000000,1.185757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,2.762455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.083912,43.469799,0.000000,0.000000,0.000000,0.000000,0.288866,0.000000,0.000000,0.000000,1.045924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.585065,169.298294,154.077286,0.000000,101550.187500,0.000000,35.113598,0.000000,0.000000,0.000000,0.136102,0.000000,0.000000,0.000000,0.000000,0.000000,2563.319092
0.000000,8.816895,0.000000,0.000000,0.271553,0.000000,0.000000,0.000000,1.280632,0.000000,0.000000,13.084988,0.000000,0.000000,13.000000,0.017961,0.854214,0.000000,0.000000,0.000000,0.000000,0.000000,0.991959,0.000000,0.000000,11.891413,44.520248,0.000000,0.000000,0.000000,0.249030,0.000000,0.528550,1.350710,0.000000,0.000000,0.000000,1.971404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.035111,106.139565,116.169388,0.000000,101609.882812,0.000000,14.015202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.174835,2566.775391
0.000000,73.458633,2.737001,2.548699,17.884220,3.206111,0.782853,2.887579,0.000000,0.000000,0.283609,18.789373,0.000000,0.000000,10.000000,0.085040,0.000000,0.000000,0.000000,0.238332,0.000000,0.000000,10.222556,0.000000,0.000000,7.653336,11.038943,0.421991,0.000000,0.000000,27.437035,0.850049,0.768078,2.098781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.617393,0.000000,3.908196,306.581055,328.798889,0.000000,107050.476562,0.000000,117.432976,2.760443,0.988181,0.197153,1.777436,0.000000,0.000000,0.000000,0.000000,81.091499,2568.410889
0.000000,0.402452,0.000000,0.125177,0.948804,0.000000,0.000000,3.946012,1.603076,0.000000,0.000000,1.654543,0.000000,0.000000,15.000000,0.059080,2.815382,0.000000,0.000000,0.000000,0.965774,0.000000,0.000000,0.000000,0.000000,22.350416,57.175900,2.861353,0.000000,0.000000,0.908116,0.827712,0.174701,2.321161,0.750540,10.942605,0.749068,0.322818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.175727,67.075134,55.159698,0.000000,112173.718750,0.000000,45.703270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.515108,115.138420,2568.764404
0.000000,17.796965,0.000000,1.016785,20.905354,2.123504,1.569933,2.440361,0.000000,0.000000,80.708969,0.000000,0.000000,0.000000,18.000000,0.570290,8.815036,0.000000,0.000000,0.000000,5.024579,0.668449,0.000000,0.000000,0.000000,134.087189,272.684448,10.315449,0.000000,1.839115,0.262223,28.802706,0.000000,2.409087,0.000000,1.914652,3.072232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.957836,178.131104,200.293411,0.000000,105242.601562,0.000000,191.105026,0.000000,477.373230,0.000000,0.000000,0.000000,0.000000,0.000000,1.761624,579.485596,2570.708984
0.000000,1.635665,2.268883,0.998634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,1.672965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.844353,18.710789,74.807510,0.566430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.679297,157.094940,207.771896,0.000000,108240.445312,0.000000,102.957390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2571.580322
0.000000,70.561142,0.000000,2.287683,0.000000,0.913338,0.981125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,13.241623,0.927270,0.610532,0.000000,0.000000,0.734277,0.000000,2.988760,0.000000,1.261978,11.895641,46.316517,0.283066,0.000000,0.000000,0.132582,0.000000,0.330136,0.000000,0.000000,0.000000,0.202975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.001817,44.077564,65.190941,0.000000,112768.578125,0.000000,48.275047,0.000000,13.199678,0.000000,0.614470,0.000000,0.000000,0.000000,0.000000,3.608788,2572.964111
2.082472,1.299658,0.000000,4.529447,2.165705,4.134874,5.112410,2.766724,5.280584,6.807070,0.000000,6.873193,0.816747,1.588994,10.000000,0.444700,7.348175,3.305285,4.184680,0.000000,3.735241,0.000000,3.036337,0.752481,1.321766,88.106720,128.876297,10.911860,2.494495,1.534564,2.301026,2.728302,5.687990,3.328221,0.000000,0.000000,0.841760,0.000000,3.911978,0.000000,4.994564,0.000000,3.275722,21.982689,6.844319,276.218506,295.666382,0.000000,104305.484375,0.000000,24.293360,12.097631,7.538470,1.475240,0.499012,3.713396,0.000000,0.000000,0.000000,0.000000,2574.312744
0.000000,164.286194,0.815528,0.000000,0.048559,0.534072,0.291794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.106521,11.000000,1.729925,0.442976,0.000000,0.000000,0.841287,0.000000,0.000000,0.992045,0.000000,0.000000,13.799791,4.765728,0.000000,0.000000,0.000000,0.000000,0.417062,0.000000,0.000000,0.000000,0.000000,2.685634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.590656,32.326046,52.861172,0.000000,94737.304688,0.000000,76.716988,1.011716,8.372356,0.000000,0.933876,0.000000,0.000000,0.000000,0.000000,59.175083,2575.901367
0.000000,55.417282,8.964004,1.212305,13.642787,31.121336,8.358532,4.329781,18.376415,0.000000,0.177221,0.000000,0.000000,0.000000,19.000000,22.242167,2.893120,0.000000,0.000000,0.000000,7.973096,7.797419,9.520306,0.000000,1.003676,39.983379,84.873550,4.341951,3.175563,2.184503,6.307547,0.000000,0.162819,1.500006,8.381436,6.330542,30.554081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.033255,127.088531,96.311905,0.000000,105596.906250,1.288825,129.083832,3.392982,35.949051,0.235024,0.000000,0.000000,0.000000,0.359844,9.440169,1874.019531,2576.239014
0.000000,0.000000,0.882340,0.579408,0.000000,0.999457,0.246275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.185594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.821352,16.496035,1.388042,0.000000,0.000000,0.000000,0.000000,0.779999,0.553839,0.614535,0.000000,0.823991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.755519,161.305099,202.722504,0.000000,94297.257812,0.000000,25.072908,1.669675,0.000000,0.000000,0.200245,0.000000,0.000000,0.000000,0.000000,4.795756,2576.751953
0.000000,54.084354,2.221420,2.588926,1.975409,0.544270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,41.765530,0.522097,0.000000,0.000000,0.000000,0.000000,0.000000,1.496204,0.000000,0.265112,14.854994,20.894449,0.216025,0.000000,1.007191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.276500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.124538,64.436935,67.261093,0.000000,107620.843750,0.178792,41.014141,0.000000,6.790231,0.921248,0.000000,0.000000,0.000000,0.000000,0.625058,240.387512,2577.221924
