"R_670_14-A", "R_780_60-A", "V_450_50-A", "YG_586_15-A", "YG_780_60-A", "B_710_50-A"
93.44,1572.42,583.08,2794.44,4269.76,4258.28
186.88,1549.79,7110.48,12531.2,4235,11839.3
94.9,1254.87,341.42,2412.52,3047.88,6245.68
8.76,379.6,110.08,7005.68,1189.32,4522
173.01,1816.24,1122.3,4600.2,4863.76,7462.44
45.99,803.73,154.8,1851.52,2398.88,1972.96
487.64,15832.2,2902.5,11083.6,1867.36,19009.9
848.26,3270.4,9550.3,68394,3750.12,33883.1
83.95,1388.46,222.74,3664.32,2272.6,4522
37.96,739.49,219.3,2203.08,2623.28,2269.36
402.23,3442.68,400.76,3986.84,4492.84,22887.4
264.26,1456.35,7091.56,18603.2,3286.8,16745.1
606.63,11269.7,525.46,2937.88,1621.4,21137.9
280.32,2841.16,396.46,2435.4,2922.92,7036.84
94.17,1269.47,299.28,2236.96,4290.88,3396.44
2.92,1280.42,282.08,2713.48,4503.4,4053.84
-15.33,2154.96,18.92,2206.6,6953.32,4635.24
144.54,735.84,1917.8,8303.68,1318.24,9596.52
175.93,1198.66,2262.66,4561.04,1164.24,5203.72
244.55,1873.18,7620.46,23137.4,3960.44,15822.4
110.96,2672.53,271.76,3588.2,6912.84,5312.4
47.45,1678.27,180.6,2791.36,5474.04,3923.12
12.41,2362.28,264.88,2235.64,7557.88,4652.72
283.24,907.39,1944.46,7775.68,761.64,8214.08
243.82,1600.16,504.82,2324.96,2617.12,9762.2
10.22,956.3,125.56,2260.28,2703.8,2001.84
200.75,1889.24,9635.44,30209.5,5217.96,19429.4
204.4,1835.95,3670.48,11530.2,2163.48,12143.3
664.3,3270.4,5414.56,14917.8,3439.92,39380.2
1094.27,6133.46,1259.04,5102.24,5289.68,42880.7
148.92,1335.9,685.42,2081.2,2504.48,6390.84
390.55,3609.85,403.34,2423.96,4904.24,11681.2
137.97,3115.64,268.32,2225.52,8188.4,8750.64
294.19,3610.58,4331.82,18868.5,3724.6,17435.2
23.36,1130.77,184.04,3278,4362.16,2926
804.46,3952.95,565.02,14839,3239.28,30562.6
94.17,654.81,401.62,3028.52,786.28,5978.92
116.8,1292.83,3699.72,10931.4,3434.64,12014.1
139.43,2591.5,311.32,2151.16,6119.96,8834.24
44.53,1467.3,133.3,1790.8,5258,3884.36
129.21,3798.92,1769.02,2893.44,1224.08,4249.92
207.32,4274.15,486.76,3204.96,7245.48,13648.1
108.77,1998.74,269.18,3531.44,5642.12,4628.4
59.86,713.94,106.64,1769.24,2174.04,2135.6
-24.82,738.76,97.18,2439.36,2215.84,1884.04
751.9,4023.76,11104.3,70187.9,4703.6,35213.1
107.31,1974.65,365.5,2163.92,6510.68,4900.48
133.59,1190.63,2309.96,2712.6,2474.56,3895
109.5,536.55,1584.98,4864.64,1035.76,4729.48
368.65,11940.6,307.88,2069.76,1572.56,11696.4
190.53,981.12,2022.72,11916.5,1222.32,11866.6
100.01,362.81,1874.8,3047.88,687.72,2736
313.17,1769.52,2980.76,14552.1,1258.4,15824.7
110.23,461.36,3594.8,12839.6,1470.48,10784.4
210.97,1035.14,460.96,7481.76,2443.76,6811.12
175.2,1973.92,194.36,1925.44,4350.28,5645.28
287.62,6922.59,356.9,2929.52,2572.24,7609.12
51.1,2222.85,322.5,3037.76,7067.72,5936.36
22.63,1268.01,98.04,1877.04,4335.32,2649.36
62.78,2173.21,258.86,2597.32,6859.16,4544.8
188.34,2309.72,8864.88,18245,4082.76,15700.8
205.13,1381.89,4171,10405.1,3022.8,10950.1
50.37,756.28,2702.12,10923.9,1464.76,10932.6
37.96,713.21,4688.72,30424.7,3009.16,17431.4
393.47,2722.17,3085.68,58877.7,4814.04,30668.3
132.13,2201.68,207.26,2903.12,4536.84,6282.16
140.16,996.45,2055.4,9111.08,1950.96,7992.16
443.11,6506.49,383.56,3944.16,6604.4,19875.5
75.92,1919.17,284.66,2787.4,3790.16,4876.16
374.49,1286.99,697.46,5402.76,937.64,7736.04
684.01,20640.8,1839.54,21242.8,3836.36,23398.1
358.43,14914.6,1400.08,10659,1693.12,10533.6
195.64,815.41,2984.2,10682.3,1468.28,13283.3
60.59,1622.06,203.82,2277,5073.64,4120.72
101.47,502.24,357.76,1689.16,1390.4,2514.84
682.55,2377.61,3085.68,6122.16,1194.16,51889
14.6,1524.24,241.66,2008.6,4716.8,3575.8
191.26,2214.82,421.4,5105.32,1305.04,9496.96
213.16,1875.37,3459.78,11699.2,5676.88,16231.3
189.07,2641.87,254.56,1968.12,5696.24,8051.44
130.67,2673.99,319.06,2390.96,8633.24,6096.72
86.14,2180.51,248.54,3172.84,6598.24,5320
292,9705.35,528.04,2643.96,1792.56,8116.04
230.68,3263.83,241.66,2124.32,5716.48,11541.4
71.54,726.35,227.9,2024.44,1381.6,2206.28
169.36,1745.43,280.36,10990.8,5540.04,13082.6
1038.06,11448.6,1216.04,7210.28,1977.8,45342.4
177.39,1197.2,145.34,2571.8,3320.68,8386.6
73.73,1496.5,193.5,2056.56,4801.28,5110.24
76.65,2238.18,258,2387,6195.2,4288.68
57.67,728.54,151.36,4794.24,2609.64,4199.76
67.89,1626.44,270.04,2938.76,4977.28,3764.28
180.31,2116.27,222.74,4009.28,5734.08,6467.6
259.15,2736.77,288.1,2878.48,4793.36,16867.4
913.96,19843.6,9774.76,28391,4168.56,30495.8
55.48,3060.16,215,2307.36,9417.32,6424.28
21.17,1270.93,123.84,2849.88,4226.2,3401.76
3179.88,14205.8,402.48,2977.92,11690.4,221735
238.71,5317.32,473,3622.96,7039.12,9408.8
56.21,1940.34,179.74,2724.04,5199.04,4694.52
492.75,2317.02,568.46,2191.2,1991.44,15156.7
21.17,725.62,124.7,1749.44,2564.76,1471.36
29.2,1266.55,872.04,3514.72,3731.64,3852.44
99.28,1820.62,264.02,2141.04,4780.6,3836.48
110.96,1475.33,218.44,2580.6,4154.04,3980.12
31.39,1230.05,397.32,2578.84,1577.84,3156.28
117.53,925.64,176.3,3499.76,1788.16,4134.4
96.36,862.13,264.88,2350.04,2362.8,2274.68
392.01,1216.18,4250.12,22377.5,2618.44,17217
224.84,2781.3,1003.62,8389.04,6567.88,10020.6
1270.93,6626.21,614.9,2715.68,7142.08,78400.8
75.19,1107.41,245.1,2299.88,3419.24,3652.56
273.75,2295.85,3553.52,20092.6,775.28,12245.1
95.63,1082.59,293.26,2115.08,3456.64,3421.52
162.06,1165.81,338.84,2937.44,3116.08,7273.2
1109.6,30525.7,4895.98,7307.96,3184.28,33268.2
51.83,1075.29,142.76,3175.92,3147.76,2821.12
623.42,2930.95,1877.38,17341.3,1356.08,24302.5
100.01,1549.79,231.34,3432.88,4854.52,4620.8
373.76,2882.77,1092.2,10034.6,2433.2,19298.7
392.74,2050.57,588.24,2528.68,4332.68,10941.7
626.34,4980.06,615.76,10021.4,3021.04,24064.6
108.04,1382.62,267.46,2692.36,3260.84,3928.44
116.07,1807.48,317.34,3192.2,3770.36,4344.92
409.53,4215.02,413.66,3851.32,5677.76,22681.4
370.84,2058.6,560.72,38721.8,2750.44,18282.6
149.65,892.06,609.74,7506.4,1671.56,5583.72
72.27,2538.94,119.54,1886.72,7831.56,4313.76
157.68,978.93,242.52,2847.68,2082.08,4097.16
709.56,3201.78,1298.6,2335.52,773.08,30383.3
-9.49,1141.72,148.78,2228.6,3070.76,3249.76
272.29,3303.25,259.72,2027.08,3293.84,14416.4
169.36,837.31,765.4,8134.28,882.64,10927.3
366.46,14190.5,5273.52,13990.7,2401.96,14870.2
45.26,2179.05,139.32,2546.72,3749.24,4121.48
213.89,2788.6,253.7,1953.6,7029,6168.16
181.77,1745.43,235.64,2255.88,4324.76,7064.96
187.61,995.72,558.14,1872.2,2280.52,4927.08
329.96,10900.4,871.18,13930,1706.76,12461.7
559.91,10979.9,13986.2,88395.1,5163.4,44007.8
513.92,8514.72,905.58,8195,3219.04,34127.8
286.89,3252.15,255.42,2724.92,6002.92,8806.88
130.67,792.78,2242.88,4799.08,1316.48,5391.44
80.3,678.17,137.6,1744.16,2085.16,2861.4
316.09,10623,1282.26,4493.72,1180.96,19149
10.95,2049.84,153.08,2036.76,6262.08,3401
640.21,2320.67,337.98,4988.28,570.68,10825.4
215.35,1621.33,515.14,2306.04,4769.16,8163.92
43.07,1239.54,227.9,1805.32,4253.48,3825.08
133.59,865.78,149.64,1752.08,3024.56,2349.16
135.05,2496.6,310.46,2220.68,5404.96,7060.4
67.89,1638.12,189.2,2144.56,4928,3372.12
76.65,664.3,241.66,2034.12,1757.8,2516.36
121.18,1331.52,177.16,2450.8,4437.84,2755.76
86.87,1219.83,241.66,2868.8,3902.8,3369.08
349.67,3915.72,4530.48,4934.16,2579.28,16010.2
193.45,2960.88,322.5,2090.88,2145,10245.6
91.98,1113.98,104.06,2435.84,3341.8,2371.96
86.87,2354.25,279.5,3683.68,7646.32,6726
1800.18,10685,192.64,2732.84,9197.32,112685
120.45,2033.78,183.18,2353.12,7318.08,3826.6
324.85,2898.1,457.52,3615.48,6002.48,14100.3
22.63,695.69,257.14,1643.84,1893.76,2524.72
2213.36,8366.53,1251.3,12046.8,2904.88,147627
165.71,1691.41,2266.96,6052.64,642.4,6178.04
410.26,15163.6,3065.9,11075.7,2064.48,14288.8
110.96,986.96,148.78,8052.44,3674.44,5747.88
223.38,2186.35,480.74,2408.56,7054.08,6925.12
4.38,2585.66,274.34,3250.28,8104.36,4567.6
364.27,3277.7,12832.1,3663,719.84,15950.1
195.64,1288.45,552.12,2356.2,966.68,4654.24
221.92,2828.75,435.16,2961.64,5598.12,8732.4
54.02,1554.9,268.32,2034.56,5060.88,3416.96
295.65,5173.51,318.2,3086.16,5635.96,15135.4
104.39,9114.05,802.38,9358.36,6162.2,6143.08
341.64,2304.61,644.14,20925.5,1388.64,19679.4
623.42,6245.15,774,17572.3,1745.92,32101.6
65.7,1115.44,473,2911.92,2836.24,5563.96
398.58,12139.2,1756.12,3806,4973.32,13292.4
133.59,1433.72,181.46,2106.28,4738.36,3564.4
380.33,4592.43,5178.06,27732.8,4528.92,22448.1
183.96,2441.85,288.1,2311.76,5407.16,7542.24
23.36,512.46,272.62,1956.24,1696.64,2805.92
211.7,2178.32,776.58,3223.88,5023.48,9276.56
86.87,1441.02,148.78,2175.8,4355.12,3452.68
313.17,3163.82,431.72,10959.5,3034.68,16516.3
123.37,1277.5,350.02,16870.5,1763.96,13321.3
901.55,4745.73,1084.46,4756.84,916.96,22950.5
396.39,5374.26,282.08,1985.72,5292.32,22095.5
225.57,1051.93,956.32,5420.8,2692.36,10975.2
488.37,25382.1,459.24,2896.52,5252.28,14240.1
-28.47,1606.73,189.2,2150.28,5750.8,2647.84
89.06,738.76,218.44,2442.44,2952.84,1974.48
129.94,738.03,243.38,5895.12,2185.48,4526.56
63.51,3149.95,261.44,2973.96,1937.76,2603
38.69,636.56,251.98,2588.52,2043.8,2318
55.48,1562.2,151.36,2493.92,3882.56,6425.04
51.83,2964.53,255.42,3080.88,10102,5592.84
91.98,1549.79,140.18,1904.32,3325.96,4354.04
56.21,1855.66,141.9,2321,5981.36,3108.4
217.54,3565.32,620.92,2803.68,6475.04,11039
739.49,4128.88,270.04,2562.56,7388.04,38501.6
27.01,421.94,454.94,4484.48,443.96,4947.6
3.65,1870.99,239.08,2643.08,5113.68,3163.88
235.79,2041.08,2807.9,8531.6,1156.32,8514.28
117.53,1724.99,368.08,2964.72,4856.72,3999.88
370.84,2506.09,317.34,2823.48,4898.96,16806.6
636.56,21530.6,458.38,3962.2,2665.96,13719.5
534.36,2715.6,702.62,6125.68,1017.28,22951.2
205.86,4213.56,284.66,2877.6,11519.2,7930.6
105.85,1709.66,254.56,1983.52,3561.8,4883.76
194.91,2233.8,380.98,2815.56,3290.76,6911.44
59.86,1201.58,145.34,1873.08,3223.44,4040.16
289.81,1716.23,3354.86,18151.3,3586.88,14085.1
137.24,1712.58,1034.58,2904,5218.84,6476.72
204.4,1080.4,3340.24,6453.04,2536.6,12283.1
571.59,4159.54,4922.64,15527.6,6215,33939.3
1692.14,14579.6,884.08,2660.24,3955.6,39893.9
61.32,900.82,3742.72,6543.68,1346.84,6427.32
111.69,510.27,2381.34,14746.2,1096.48,6212.24
220.46,2135.25,1253.88,7237.56,4250.4,6224.4
45.99,1238.81,184.9,2354.44,3986.84,2944.24
125.56,2019.18,173.72,2273.48,6143.28,3370.6
10.95,406.61,138.46,1725.68,1624.48,1779.92
351.86,1534.46,3455.48,15377.1,1926.32,19983.4
229.22,3016.36,217.58,1895.96,3732.08,10299.5
305.87,1803.83,3874.3,11380.2,1366.64,12312
198.56,1342.47,260.58,1883.64,3715.36,3748.32
57.67,1555.63,100.62,2181.96,4899.84,2707.88
448.95,2563.76,558.14,2582.36,4766.52,10295.7
27.74,565.02,450.64,1892.44,1197.24,2126.48
2341.11,4709.23,14030.9,54926.1,5100.92,30514
347.48,3236.82,1127.46,3179.88,2082.96,19213.6
108.04,1902.38,872.9,3586,3347.52,6022.24
173.74,4213.56,401.62,2582.36,4905.12,7267.12
199.29,1475.33,4390.3,12583.6,4251.28,15520.7
292.73,4574.91,513.42,2438.92,6809.44,13512.8
68.62,1789.23,856.56,5596.36,2143.24,4883
343.83,1483.36,920.2,8752.48,1932.48,23674
1052.66,6042.21,333.68,2581.92,3687.64,70113.8
123.37,1080.4,5706.96,22504.7,2269.96,16492.8
147.46,3093.74,226.18,2289.32,7271.44,7703.36
47.45,949,600.28,2188.12,2233,4610.16
724.89,3336.1,885.8,4873.44,733.04,20797.4
292.73,3111.99,445.48,14755.8,5011.6,17998.3
312.44,7777.42,544.38,3513.4,1789.92,8508.96
749.71,8595.75,3950.84,32281.5,2936.56,23160.2
58.4,1454.89,304.44,2152.48,4064.28,3908.68
215.35,673.06,1534.24,4176.92,847,5633.88
121.91,795.7,4555.42,10592.6,2192.08,10361.1
351.13,5212.93,608.02,2523.4,6871.04,21340.8
33.58,1122.74,193.5,1833.48,3391.52,2735.24
583.27,8820.59,681.98,12474.9,5353.92,29415
90.52,2179.05,433.44,3340.04,5507.04,6271.52
69.35,569.4,184.9,1856.8,1914.88,1138.48
395.66,8721.31,1017.38,2064.04,1225.84,12992.2
153.3,1124.2,162.54,2566.08,3289.88,2696.48
0.73,757.01,365.5,3419.68,2571.8,3351.6
135.78,804.46,1336.44,6264.28,1338.48,6577.8
670.14,10457.2,1196.26,15221.4,2178.44,26738.3
90.52,1108.87,5140.22,17205.3,3039.52,12635
37.96,921.26,522.02,3155.68,1949.2,3183.64
167.9,2671.8,331.1,2690.6,5438.84,9332.04
21.9,646.78,298.42,1634.16,1609.08,1904.56
-23.36,1359.26,78.26,2851.2,4660.92,2714.72
343.83,3026.58,393.88,2273.92,1950.96,11284.5
25.55,1322.76,141.9,2092.64,3892.24,2886.48
91.98,1754.19,264.88,2737.68,5028.76,4192.16
1328.6,9039.59,682.84,7090.6,3231.36,74549.2
196.37,1976.11,365.5,2110.24,3351.92,6411.36
34.31,920.53,568.46,2027.52,2879.36,2115.84
38.69,2051.3,250.26,2049.08,6529.6,4938.48
132.13,1490.66,4140.04,5489.88,3496.24,7733.76
866.51,6102.8,472.14,2757.92,7447,50546.8
275.94,1100.84,6087.94,22423.7,1431.32,13075
-10.22,851.91,320.78,2803.68,2555.52,2147.76
1281.15,7548.2,8251.7,38627.2,3743.08,33354.1
387.63,1943.99,718.96,9773.72,759,10792
372.3,2838.97,264.88,4023.36,1744.6,13965
195.64,2549.16,221.02,2003.76,5370.2,6677.36
96.36,1302.32,80.84,2119.04,4234.56,3279.4
122.64,860.67,9945.9,19620,1829.08,10736.5
56.94,1686.3,248.54,3646.28,3796.76,5628.56
1801.64,6246.61,1058.66,3281.96,2618.88,69810.6
83.22,865.05,316.48,2601.72,2170.52,2835.56
397.85,9336.7,11159.4,27949.7,2547.6,23474.9
43.07,1827.92,1242.7,7255.6,4925.8,6200.08
1670.97,7107.28,302.72,3085.28,6439.84,107390
151.11,1838.87,466.98,2191.64,5165.16,6645.44
95.63,1753.46,446.34,2058.32,3646.72,2744.36
273.75,7288.32,4615.62,7462.84,3064.6,9139.76
104.39,699.34,107.5,1748.12,2163.92,2239.72
340.18,8285.5,388.72,2518.56,3904.12,15833.8
140.16,4683.68,275.2,4436.08,7872.48,7038.36
154.03,1919.17,1484.36,24207,4942.52,13470.2
162.06,1978.3,422.26,4068.24,4830.76,7551.36
173.01,1630.82,2969.58,5081.56,763.4,4688.44
151.11,870.16,16966.9,26921.4,965.36,16235.1
80.3,955.57,170.28,1723.48,3138.52,2520.92
183.96,2664.5,7426.1,37423.8,6518.16,22527.2
356.97,2405.35,2964.42,13928.2,5312.12,20308.7
1013.24,28959.8,5628.7,7499.36,3377.44,20589.9
172.28,1898.73,351.74,2401.08,4363.92,5953.84
229.22,1076.02,4287.96,14082.6,2255.88,17255
39.42,705.18,136.74,2043.36,2773.32,2292.16
221.19,2132.33,5243.42,31223.3,4333.12,21102.2
63.51,1199.39,145.34,1758.68,3835.04,2792.24
67.89,884.76,81.7,2179.76,2813.8,4291.72
316.09,2170.29,7645.4,16296.3,3986.4,22351.6
5.84,1497.23,180.6,2051.28,4837.8,2387.92
219,2189.27,496.22,6128.32,4538.16,7986.84
509.54,18505.5,861.72,5313,2780.8,11174.3
140.89,2022.83,237.36,1984.4,5428.28,5075.28
202.21,1814.78,346.58,3550.36,5195.96,6580.08
692.77,31099.5,638.98,4047.56,2858.68,14102.6
289.08,1623.52,411.94,4022.48,3252.48,16875.8
24.09,1534.46,222.74,1943.04,4845.28,3787.08
73,1943.26,360.34,4053.72,2582.8,4851.84
608.82,4764.71,875.48,5889.84,4322.12,26893.4
94.17,2114.81,480.74,2624.16,6123.48,4147.32
365.73,11930.4,567.6,3400.76,1580.92,6370.32
249.66,1154.13,7512.1,12042.4,1842.72,13267.3
242.36,3076.22,317.34,3787.52,8453.72,7259.52
191.99,1788.5,574.48,2110.68,3166.24,6414.4
91.25,1695.79,174.58,2039.84,4839.12,3025.56
363.54,2122.11,581.36,4365.68,2852.96,9574.48
67.89,2389.29,130.72,2728.44,4880.92,6031.36
113.88,1552.71,2942.06,15726,5512.76,13759.8
1128.58,7688.36,2448.42,6799.76,2768.04,70561.4
358.43,14300,504.82,3307.48,1248.72,8545.44
354.78,8775.33,519.44,7351.96,1694,11803.6
130.67,1048.28,1640.02,5839.24,770.88,6575.52
70.08,768.69,2181.82,13633,2310.44,10136.1
64.24,1954.21,289.82,2654.96,6269.12,4389.76
222.65,829.28,4545.96,12621.8,2626.36,10760.8
602.98,3982.88,1105.96,7354.16,1955.8,20093.6
60.59,758.47,159.1,1804.44,2164.8,2217.68
158.41,452.6,211.56,3593.92,518.32,12477.7
111.69,2012.61,208.12,2079.88,2203.96,3000.48
173.01,1466.57,3414.2,15994.4,2358.84,15105.8
123.37,1660.02,205.54,2233.44,4122.8,7406.2
116.07,1635.2,354.32,2236.52,4009.28,4330.48
180.31,1251.95,3602.54,7608.48,2162.6,10213.6
148.19,2440.39,337.98,2429.68,6208.4,6353.6
249.66,2302.42,1306.34,14965.7,3578.96,13371.4
70.08,1109.6,261.44,7136.36,2848.12,6095.2
434.35,10463.1,6371.74,14833.3,8223.6,18156.4
2111.16,24252.1,561.58,3480.84,7648.08,104654
319.74,3162.36,415.38,2839.76,8482.32,9101.76
128.48,1603.08,200.38,2791.36,2773.32,8090.2
107.31,767.96,404.2,2405.48,1722.16,4731.76
118.99,924.91,328.52,2640.88,2075.92,2865.96
48.18,489.83,656.18,5975.2,1096.48,5190.04
91.25,905.93,198.66,2374.24,3338.72,2618.96
205.13,1592.86,10428.4,8423.36,1580.92,8588
185.42,621.96,2256.64,13099.7,1057.32,10289.6
43.07,1829.38,193.5,3253.8,6112.92,3756.68
64.24,973.82,713.8,1948.76,1502.16,2866.72
213.89,3684.31,325.94,2731.96,7062,14032.6
106.58,1008.13,261.44,2108.04,1806.64,3515.76
8.76,1057.04,153.08,1851.96,3671.8,2286.84
440.92,9990.05,904.72,7131.52,2189,11428.9
330.69,2072.47,819.58,25379.6,5464.36,15396.8
84.68,1414.01,156.52,1992.32,4865.96,2988.32
132.13,962.14,1933.28,10076,2174.92,7219.24
45.99,1504.53,212.42,2121.68,4189.68,3678.4
1135.15,9469.56,516,2265.56,6272.2,69348.5
384.71,3142.65,513.42,3382.28,659.56,8065.88
202.21,1857.85,568.46,8659.2,2389.64,8590.28
1134.42,8871.69,1246.14,6849.48,1911.36,67348.9
243.82,3641.24,321.64,2485.12,7516.96,12540
112.42,1865.88,404.2,2808.08,5504.84,6209.96
77.38,547.5,2437.24,5551.92,826.32,5528.24
394.93,1237.35,6643.5,43379.6,2158.64,20063.2
392.01,4952.32,3169.1,55299.6,2866.6,29025.2
38.69,631.45,214.14,6705.16,1548.8,5335.2
5.84,1270.93,96.32,2732.84,4723.84,3442.8
81.76,646.05,1007.92,3766.84,2772.88,2660
1001.56,7705.88,9058.38,21054.4,4580.84,31935.2
408.07,7029.17,421.4,2524.72,1023.88,16900.9
189.07,1305.24,434.3,6466.68,717.2,8670.08
382.52,3960.25,560.72,6702.52,2068.44,11713.9
680.36,2801.74,1007.92,7591.32,1034.88,15969.1
273.02,2685.67,2471.64,15822.8,2000.68,20048.8
177.39,2174.67,3593.08,13413.4,6163.08,14038.7
16.79,908.12,180.6,2536.16,2813.36,3753.64
280.32,1351.96,738.74,9456.92,1289.64,14376.2
354.05,8810.37,622.64,7083.56,2273.04,13002.8
310.25,2313.37,2798.44,23438.4,2020.92,14155.8
58.4,1019.08,126.42,2045.12,2795.76,1880.24
902.28,3109.8,982.98,3358.96,1274.24,24405.9
51.83,1035.14,222.74,2302.08,3089.68,2808.96
82.49,892.79,4355.04,6489.12,2196.48,6594.52
97.82,1627.9,315.62,2147.64,6047.36,5285.04
97.09,1216.91,280.36,2078.12,3278.44,3665.48
373.76,1721.34,3814.96,13584.1,4430.36,20475.2
1905.3,7641.64,459.24,2162.16,6182,110940
40.88,1447.59,193.5,2036.32,4755.08,3065.08
183.23,1670.97,4834.92,14582.9,5256.24,16659.2
451.14,1784.85,5099.8,17193.4,4562.8,17099.2
187.61,1852.01,302.72,3066.8,522.28,6003.24
266.45,2474.7,4107.36,31366.7,2637.8,25564.9
94.9,3285,196.08,2449.92,7840.36,6444.8
140.16,422.67,734.44,9383.44,786.72,12647.9
812.49,2235.99,694.02,20900,1477.08,18157.2
83.95,2796.63,323.36,2526.92,5903.92,7971.64
123.37,2441.12,237.36,2084.28,7413.56,4924.8
54.02,1629.36,86,1833.04,4479.2,4778.12
466.47,5606.4,751.64,4715.48,9614.88,20544.3
210.24,1166.54,2182.68,9910.12,3285.92,11144.6
294.19,3512.03,591.68,3061.96,2676.96,7775.56
154.76,1846.17,4375.68,12819.4,2645.72,10538.2
642.4,7262.77,4237.22,18891,1939.52,32375.2
2038.89,11787.3,1253.02,5151.52,5640.8,139905
214.62,3141.19,422.26,2973.08,7771.72,7867.52
229.22,1314.73,178.02,1829.96,2317.48,7907.8
147.46,959.95,188.34,1746.8,1257.96,3385.04
152.57,531.44,2903.36,8770.96,786.72,6021.48
100.74,2793.71,261.44,2964.72,6160.88,5321.52
99.28,658.46,359.48,1739.76,1764.84,2587.04
684.74,3908.42,625.22,3723.28,5480.2,40887.2
94.9,1438.1,288.1,2306.48,4230.16,3955.8
-55.48,1901.65,151.36,2274.8,5525.52,2992.88
390.55,4279.99,1541.98,18665.2,6618.48,26410
54.75,1504.53,211.56,2084.28,4374.48,4185.32
143.81,1397.95,747.34,4596.24,2812.04,5648.32
272.29,1085.51,3883.76,11910.8,1150.16,9496.96
307.33,2292.2,5335.44,16466.1,2159.52,17362.2
216.81,5913,298.42,2305.16,3246.76,10441.6
514.65,2830.94,864.3,3169.32,1264.56,22417.7
835.85,4566.15,182.32,2236.96,3620.76,55495.2
102.2,1876.83,864.3,3941.08,5990.16,4990.92
21.17,999.37,182.32,2306.04,3574.12,2643.28
95.63,2730.2,258,4190.56,7436.44,7673.72
210.24,2614.13,837.64,2900.92,1212.64,12767.2
122.64,862.13,458.38,2096.16,1883.2,4224.84
103.66,1940.34,276.06,2159.52,5588,4695.28
81.03,868.7,292.4,2080.32,3160.08,3373.64
566.48,3018.55,3559.54,16446.8,4508.24,44709.3
108.04,1193.55,342.28,3142.92,3242.8,4322.88
21.9,854.1,257.14,1696.64,2485.12,2661.52
51.1,1454.16,505.68,3193.52,507.76,3930.72
33.58,824.9,245.96,1924.56,2529.56,3692.84
135.05,1150.48,271.76,2066.24,3037.76,3754.4
488.37,2257.89,488.48,2400.64,5988.84,9278.08
1369.48,8020.51,690.58,3702.16,7975,73833.2
101.47,2895.18,292.4,3078.24,8442.72,7058.12
1205.23,4947.21,235.64,3409.12,4297.04,71744.8
64.97,779.64,131.58,2548.92,2658.48,2122.68
703.72,21056.8,2455.3,33856.2,3330.36,25784.5
564.29,3802.57,448.06,2245.76,902.44,29825.4
289.81,3555.83,420.54,4000.04,4224.88,14725.8
52.56,1210.34,135.88,2236.96,4032.16,3375.92
130.67,892.06,2960.12,9174,2726.24,10374.8
164.98,1303.78,619.2,13390.5,2606.56,8834.24
681.82,2598.07,1898.02,11575.1,2196.92,14870.2
119.72,919.07,209.84,1855.48,2559.92,3066.6
-18.98,981.85,84.28,2010.36,3502.84,2416.04
634.37,22276.7,571.04,2954.16,2189,18053
335.07,3914.26,404.2,2071.96,3802.04,21828.7
110.96,965.79,104.06,7832,2500.08,9494.68
193.45,1137.34,4928.66,13872.8,1409.32,8493
143.81,760.66,3356.58,7695.6,2133.56,6973.76
2444.77,10673.3,476.44,2841.96,2076.36,148537
40.15,1347.58,293.26,2090.88,4022.04,3352.36
382.52,2384.18,4171.86,10529.2,1793,14443.8
478.15,3302.52,390.44,7121.84,2859.56,23902
35.04,1306.7,89.44,1836.56,4313.32,2660
167.9,1571.69,312.18,2488.64,4819.76,6922.84
221.92,8391.35,299.28,2423.52,3678.84,7067.24
-62.78,1056.31,330.24,2337.72,3285.92,1668.2
80.3,520.49,1365.68,1774.52,740.52,2782.36
154.76,2974.75,329.38,4823.72,4309.8,8769.64
234.33,3647.08,345.72,1892.88,4109.16,12428.3
105.12,2219.2,122.98,3188.68,4854.96,3689.8
143.81,678.9,282.94,2205.28,1460.36,4239.28
227.03,1309.62,4289.68,56197.2,2320.56,28580.6
348.94,4871.29,5964.96,6378.68,1160.72,9835.16
238.71,1801.64,1197.12,11358.2,832.04,10963.8
91.25,1449.78,173.72,1855.04,4111.36,3040
163.52,1018.35,5728.46,3708.76,1790.36,5486.44
37.96,834.39,385.28,3572.36,2372.92,2482.16
62.05,1061.42,157.38,1800.04,2903.56,2609.84
48.18,1398.68,153.94,2387,3998.72,4418.64
56.94,2964.53,165.98,2417.36,7338.32,5791.2
262.8,3916.45,526.32,3411.76,9922,10399.8
372.3,9518.47,409.36,2569.16,1362.24,13422.4
435.08,10783.6,464.4,3683.68,1286.56,14786.6
106.58,1205.96,202.1,2231.68,2427.04,4144.28
6.57,2181.97,153.08,2185.48,7249.44,3503.6
200.02,3124.4,382.7,2635.16,4603.28,12792.3
346.02,9171.72,4085,17521.2,3520,20249.4
68.62,1939.61,188.34,1900.8,6526.08,3600.12
8.03,663.57,84.28,2152.92,1493.36,2086.2
644.59,22569.4,2497.44,15693.5,2577.96,17730
189.07,1419.12,5000.04,17543.7,4337.08,17283.2
152.57,3492.32,464.4,4293.96,9120.32,7948.08
104.39,4866.91,342.28,2575.32,15078.4,7572.64
108.04,1372.4,943.42,2621.08,2980.56,5551.8
155.49,2289.28,6946.22,26721.6,3656.84,16217.6
451.14,6624.02,5219.34,32551.6,1376.76,20866.6
446.03,1896.54,313.04,2131.36,2534.84,17204.9
133.59,1048.28,350.02,1921.04,2995.08,4379.12
