"CCR5","CD11b","CD11c","CD127","CD14","CD16","CD163","CD19","CD206","CD25","CD3","CD33","CD34","CD4","CD45RO","CD45_NORM","CD45_TUM","CD56","CD64","CD66","CD8","CD80","CD86","CX3CR1","CXCR3_CD183","Ce140Di","Cisplatin1","Cisplatin2","Cs133Di","DNA1","DNA2","Er167Di","Eu151Di","Eu153Di","Event_length","Gd155Di","Gd157Di","HLA-DR","I127Di","La138Di","La139Di","Nd150Di","PD1","PDL1_CD274","Pm147Di","SampleID","Yb171Di","Yb172Di","Yb173Di","cellType","e131Di","Time"
2.513320,0.000000,0.611520,0.000000,0.248309,0.000000,0.000000,0.000000,0.378115,3.726015,3.622572,0.000000,0.146812,3.268906,2.260978,1.096590,3.915194,1.434922,0.174453,3.839389,0.000000,0.900011,0.263273,0.107928,0.000000,0.000000,0.703292,0.370005,0.000000,0.355178,0.882939,0.000000,6.196241,6.414893,3.163037,0.000000,0.125278,2.667951,0.719677,2.500582,0.147131,0.141680,1.838819,0.752666,0.000000,10.780785,0.112327,0.000000,0.000000,6.000000,0.299384,6.378827
2.455527,0.000000,0.485491,1.889599,0.639077,0.000000,0.386068,0.000000,0.191455,1.087376,3.277795,0.010433,0.000000,3.130497,2.870932,0.880155,4.518461,0.026024,0.000000,2.821561,0.952532,0.144008,0.317886,0.000000,0.495505,0.000000,1.173974,0.835911,0.000000,0.838872,0.177299,0.000000,0.000000,0.000000,2.585907,0.027481,0.000000,1.117036,0.323136,3.376379,0.000000,0.095359,0.838018,0.591228,0.000000,10.869692,0.000000,0.000000,0.000000,113.000000,0.000000,6.380040
2.047992,0.000000,2.152724,0.359798,0.685699,0.135305,0.000000,0.005179,0.064246,3.156534,1.777980,0.000000,0.000000,0.477362,3.208806,0.692030,4.846130,0.000000,0.000000,3.625670,0.000000,0.857691,1.183311,0.000000,0.000000,0.000000,0.971094,1.002382,0.183090,0.528734,1.251397,0.000000,0.000000,0.000000,2.458355,0.000000,0.710884,1.346027,0.559846,3.437582,0.000000,0.000000,0.011168,1.318132,0.000000,10.748175,0.000000,0.000000,0.000000,120.000000,0.000000,6.381627
1.120012,0.000000,0.000000,0.253155,0.143552,0.185406,0.000000,0.000000,0.039689,3.227921,1.381863,0.000000,0.000000,0.726641,1.189798,0.000000,4.221964,0.000000,0.176396,1.692878,0.118192,0.188664,0.320390,0.000000,0.000000,0.000000,0.000000,0.002011,0.000000,0.246261,0.980982,0.000000,0.000000,0.000000,2.458355,0.000000,0.000000,0.745169,0.000000,3.400045,0.000000,0.000000,0.426438,1.813441,0.000000,10.625683,0.000000,0.000000,0.000000,120.000000,0.000000,6.383955
2.418085,0.000000,1.382182,0.781550,0.850929,0.131073,0.000000,0.000000,0.000000,0.000000,3.512953,0.000000,0.000000,0.000000,2.728582,0.000000,4.730505,0.000000,0.000000,2.953228,3.526157,0.039700,0.083953,0.105942,1.383623,0.000000,0.000000,0.000000,0.000000,0.974122,0.866939,0.000000,0.000000,0.000000,2.458355,0.000000,0.000000,1.530003,0.407886,3.190177,0.000000,0.054526,0.987984,1.392006,0.000957,10.813652,0.000000,0.000000,0.136618,123.000000,0.000000,6.384700
1.560705,0.000000,0.333222,2.299039,0.382514,0.000000,0.190061,0.000000,0.000000,0.915612,2.664844,0.037944,0.000000,1.964351,1.664351,0.000000,4.085457,0.000000,0.000000,2.838899,0.000000,0.000000,2.637845,0.000000,0.496626,0.000000,0.000000,0.515380,0.000000,1.246184,0.805317,0.310259,6.217207,6.394300,2.644121,0.000000,0.000000,2.347696,0.000000,2.772486,0.373800,0.457309,2.524614,1.108650,0.081463,10.922277,0.000000,0.000000,0.000000,35.000000,0.000000,6.388102
1.859892,0.302809,0.000000,0.000000,0.000000,0.538497,0.000000,0.000000,0.000000,3.407942,3.239462,0.000000,0.000000,0.918821,2.767973,0.825033,4.963706,0.095657,0.000000,2.550393,1.846529,0.000000,0.000000,0.000000,0.000000,0.000000,0.887284,0.131509,0.000000,0.496763,0.982609,0.000000,0.000000,0.000000,2.699162,0.000000,0.000000,1.481597,0.000000,2.865309,0.000000,0.000000,2.070562,0.576447,0.093582,10.909878,0.000000,0.000000,0.000000,113.000000,0.000000,6.388860
2.178113,0.000000,0.000000,0.380681,0.405434,0.000000,0.000000,0.000000,0.000000,2.949323,1.809960,0.000000,0.000000,2.923446,1.773541,0.000000,4.781118,0.466055,0.000000,2.381387,0.046550,0.000000,0.564623,0.000000,0.000000,0.000000,0.509781,0.320928,0.103885,0.379584,0.642404,0.000000,0.000000,0.000000,2.350926,0.000000,0.000000,1.113951,0.000000,2.505833,0.000000,0.584991,0.000000,0.940783,0.000000,10.915433,0.000000,0.000000,0.000000,120.000000,0.000000,6.389255
2.729704,0.041288,2.305062,0.308276,0.929773,0.000000,0.000000,0.000000,0.000000,4.894636,3.293276,0.000000,0.114761,2.549655,2.629284,0.763936,3.975238,0.715279,0.389125,3.657231,0.428084,0.951199,0.973321,0.000000,0.366235,0.000000,0.000000,0.000000,0.000000,0.556197,0.058753,0.000000,0.000000,0.000000,2.751355,0.000000,0.000000,1.255842,0.000000,2.685246,0.000000,0.000000,1.168646,2.664416,0.000000,10.776764,0.179587,0.166289,0.000000,6.000000,0.000000,6.389319
2.266388,0.000000,0.706121,0.883531,0.000000,0.540687,0.000000,0.041730,1.100830,6.157980,4.106881,0.000000,0.014309,3.253292,0.955622,0.008420,3.403561,0.131452,0.394452,4.023459,0.488696,0.996035,0.195490,0.078532,1.944350,0.156130,0.708109,0.661217,0.000000,0.338918,0.891599,0.108921,0.000000,0.000000,2.936674,0.000000,0.000000,1.056354,0.032679,3.284946,0.000000,0.075632,0.886417,2.047424,0.169424,10.692371,0.705516,0.000000,0.027808,132.000000,0.000000,6.389824
0.000000,0.399215,0.629535,0.834526,0.000000,0.000000,0.000000,0.000000,0.093497,6.202306,2.647061,0.000000,1.519890,1.787133,2.679991,0.253881,4.543199,2.774352,0.000000,3.957084,0.000000,0.319135,0.000000,0.000000,0.142765,0.000000,0.859289,0.289938,0.000000,1.559659,0.136436,0.539467,0.000000,0.000000,2.936674,0.000000,0.000000,0.000000,0.213079,2.976259,0.089607,0.715360,0.864362,1.420639,0.000000,11.014096,0.000000,0.000000,0.000000,138.000000,0.000000,6.393958
2.700446,0.000000,0.111441,1.891062,0.000000,0.489135,0.045348,0.013081,0.000000,2.876930,2.942321,0.368386,0.000000,2.797484,2.028434,0.000000,3.982796,0.595385,0.153876,4.143690,0.467197,0.000000,0.038478,0.355906,0.451788,0.000000,0.944129,0.000000,0.000000,0.688953,1.707366,0.228492,0.000000,0.000000,2.936674,0.052277,0.000000,0.815795,0.000000,3.421924,0.000000,0.551753,0.000000,0.843646,0.000000,10.864881,0.000000,0.000000,0.000000,113.000000,0.000000,6.398191
0.629592,0.000000,0.347732,0.000000,0.406098,0.281116,0.000000,0.000000,0.094620,1.948304,0.422577,0.000000,0.198382,0.000000,1.220839,1.005305,3.429917,0.647815,0.000000,3.471814,0.237268,0.533691,0.959148,0.073141,1.269341,0.000000,1.189560,0.000000,0.000000,0.630794,0.320731,0.000000,0.000000,0.000000,2.725596,0.000000,0.000000,1.658810,0.000000,2.718555,0.000000,0.178762,0.756923,0.690948,0.000000,10.997592,0.000000,0.000000,0.000000,120.000000,0.000000,6.400683
0.142798,0.000000,1.107826,0.706014,0.000000,0.000000,0.103593,0.000000,0.000000,1.720470,4.513503,0.265915,0.360677,3.131412,2.865520,0.110968,5.022018,0.000000,0.000000,2.896605,0.124011,0.555999,3.562903,0.022781,0.000000,0.000000,1.071638,0.410197,0.000000,0.251767,1.385371,0.000000,0.000000,0.000000,2.644121,0.175601,0.081412,3.522930,0.137538,3.445135,0.000000,0.000000,0.000000,1.582738,0.000000,10.704329,0.125105,0.000000,0.037764,35.000000,0.000000,6.402904
0.232624,0.000000,0.000000,0.000000,0.679512,0.000000,0.000000,0.099142,0.000000,3.764838,1.225744,0.000000,0.318764,0.689186,2.278544,0.197195,4.686880,0.243482,0.000000,2.324760,0.000000,0.000000,0.272715,0.000000,0.604833,0.000000,1.002838,0.338018,0.000000,0.453012,0.438792,0.000000,0.000000,0.000000,2.187422,0.000000,0.000000,0.701743,0.000000,2.311647,0.000000,0.000000,0.000000,0.482486,0.000000,11.059454,0.000000,0.000000,0.000000,120.000000,0.000000,6.407251
2.084792,0.147408,0.000000,0.862717,0.000000,0.000000,0.152696,0.000000,0.059223,4.686776,2.106716,0.000000,1.281152,1.091166,0.995853,0.000000,3.818685,1.791050,0.000000,2.112772,0.508921,0.000000,0.000000,0.082039,2.253853,0.000000,1.201958,0.073298,0.000000,0.386851,0.543295,0.000000,0.144826,0.000000,2.524137,0.000000,0.000000,0.503036,0.086073,2.239039,0.000000,0.000000,0.108220,1.149109,0.000000,10.856643,0.000000,0.000000,0.000000,16.000000,0.000000,6.409875
0.693185,0.000000,0.785961,2.698664,0.121303,0.000000,0.520003,0.096790,0.000000,1.344794,3.098819,0.048652,0.314694,2.778776,1.833284,0.000000,4.451054,0.000000,0.000000,2.477520,0.233564,0.150318,1.720626,0.000000,0.000000,0.114329,0.000000,0.037470,0.000000,0.299328,0.201352,0.000000,0.247547,0.000000,2.458355,0.000000,0.427774,1.503520,0.030861,2.361221,0.000000,0.000000,1.349064,1.378291,0.000000,10.923010,0.000000,0.000000,0.000000,35.000000,0.000000,6.414163
1.534910,0.000000,0.337812,1.525925,0.000000,0.000000,0.000000,0.000000,0.000000,1.246512,3.667623,0.000000,0.168444,1.711172,2.427328,0.245122,4.492585,0.000000,0.000000,1.184085,0.413094,0.086579,0.280434,0.000000,0.000000,0.000000,0.736363,0.316995,0.305976,0.293831,0.378959,0.000000,0.000000,0.000000,2.187422,0.000000,0.000000,0.757052,0.000000,2.621923,0.000000,0.000000,0.739307,1.612390,0.000000,10.982985,0.033774,0.000000,0.000000,113.000000,0.326655,6.416121
1.758777,0.000000,0.602307,0.418284,0.246676,0.243781,0.000000,0.006609,0.000000,4.248044,1.251469,0.419805,0.000000,0.000000,1.405191,0.339488,3.785110,0.806201,0.000000,2.954505,0.992738,0.000000,2.566358,0.018418,0.124616,0.000000,1.258420,0.387383,0.000000,1.053998,1.418790,0.000000,0.092625,0.000000,2.350926,0.000000,0.200589,0.655621,0.000000,2.561815,0.000000,0.315473,1.658743,0.567908,0.000000,10.868361,0.000000,0.000000,0.000000,120.000000,0.053249,6.417121
1.259719,0.000000,1.990360,2.188989,0.106756,0.000000,0.030303,0.000000,0.136053,1.632875,3.635859,0.000000,0.000000,0.711448,0.792343,0.107176,3.732122,0.000000,0.000000,2.105892,0.000000,0.000000,1.214092,0.088269,0.000000,0.000000,0.566468,0.404109,0.000000,0.479897,1.073756,0.000000,0.000000,0.000000,2.094712,0.000000,0.040430,1.843504,0.000000,1.987773,0.000000,0.177426,1.076027,1.075428,0.000000,10.916078,0.000000,0.000000,0.000000,113.000000,0.000000,6.418579
1.157715,0.000000,2.684819,1.841108,0.080860,0.095839,0.152456,0.000000,0.070909,3.373659,3.919801,0.159553,0.005617,2.146154,2.291418,0.058433,3.972162,0.101205,0.056382,2.779544,0.079818,0.000000,0.567172,0.000000,0.000000,0.000000,0.059275,0.000000,0.000000,0.373117,0.754511,0.000000,0.000000,0.000000,2.524137,0.000000,0.000000,2.204893,0.000000,3.537506,0.277897,1.025859,1.433931,1.558781,0.100410,10.712618,0.000000,0.000000,0.160349,113.000000,0.000000,6.425141
0.996982,0.000000,0.992987,0.000000,0.163694,0.267821,0.319596,0.000000,0.054301,3.008394,1.636541,0.000000,0.000000,1.336181,3.404944,0.677022,4.415195,0.010628,0.000000,2.602139,0.000000,0.112532,1.066425,0.000000,0.536342,0.000000,0.441719,0.486132,0.000000,0.675555,0.340080,0.000000,0.000000,0.000000,1.992836,0.000000,0.308469,1.313400,0.000000,2.959277,0.179084,0.000000,0.338890,1.082156,0.028459,10.864690,0.000000,0.000000,0.000000,120.000000,0.000000,6.425444
2.544806,0.000000,0.000000,1.468900,0.050081,0.335805,0.372545,0.033088,0.325935,3.666178,3.748517,0.428027,3.193384,2.443775,1.797436,0.467541,4.820671,2.009199,1.215371,4.028578,0.321672,0.809692,2.285174,0.804578,2.371043,0.090719,0.342812,0.481553,0.000000,0.453927,1.391402,0.037531,0.081733,0.000000,2.776472,0.000000,0.170888,1.964925,0.000000,3.488374,0.000000,0.000000,2.649228,2.039547,0.000000,10.865101,0.000000,0.179148,0.349957,96.000000,0.212176,6.426112
0.404553,0.000000,4.121651,0.343143,0.000000,0.000000,0.367436,0.296955,0.142240,1.218266,2.892872,0.000000,0.000000,0.000000,2.598608,0.172702,4.304255,3.972480,0.000000,3.542295,3.545348,0.468213,0.000000,0.000000,0.000000,0.000000,0.000000,0.263257,0.703478,0.576362,1.008240,0.000000,0.000000,0.000000,3.093102,0.000000,0.159918,1.965246,0.663100,2.890560,0.000000,0.611063,1.552420,0.334364,1.124748,10.842087,0.000000,0.000000,0.000000,123.000000,0.000000,6.427783
2.128486,0.000000,1.351949,1.121269,0.000000,0.000000,0.000000,0.000000,0.000000,4.884295,2.612088,0.000000,0.977258,2.172672,1.918974,0.163957,3.167960,2.097243,0.000000,1.310255,0.008008,0.184225,0.000000,0.181293,1.904532,0.000000,0.025063,0.000000,0.000000,0.795062,0.840305,0.000000,0.000000,0.000000,1.992836,0.000000,0.000000,0.113980,0.353404,2.566383,0.000000,0.000000,0.330844,1.515975,0.000000,10.923868,0.000000,0.000000,0.000000,16.000000,0.000000,6.428736
1.046255,0.000000,0.000000,1.009856,0.000000,0.000000,0.344168,0.406861,0.000000,1.836353,2.386491,0.000000,0.000000,2.534617,1.697039,0.042776,4.143261,0.000000,0.000000,2.615805,0.338427,0.000000,0.894670,0.000000,0.318549,0.000000,1.060469,0.000000,0.000000,1.198052,0.300078,0.000000,0.000000,0.000000,2.045028,0.000000,0.360362,1.479123,0.210524,3.963219,0.000000,0.000000,2.161346,1.675868,0.000000,10.916349,0.000000,0.000000,0.000000,35.000000,0.000000,6.428824
0.817139,0.057565,1.213020,0.000000,0.000000,0.000000,0.000000,0.000000,0.022590,1.166449,2.939487,0.000000,1.776086,0.000000,0.660370,0.268907,3.760252,1.180859,0.000000,2.774480,0.113457,0.000000,0.000000,0.000000,0.000000,0.000000,0.342734,0.000000,0.000000,1.191521,0.873981,0.007188,0.000000,0.043999,2.644121,0.000000,0.000000,1.132262,0.000000,2.438467,0.000000,0.000000,0.999275,1.033080,0.000000,10.854313,0.000000,0.009699,0.000000,120.000000,0.295450,6.428843
2.079615,0.000000,0.000000,2.551370,0.000000,0.000000,0.000000,0.000000,0.000000,2.734327,2.240000,0.000000,0.261573,2.258645,2.138882,0.385116,3.822386,1.186308,0.529556,3.345308,0.194635,0.130472,0.000000,0.383241,1.696397,0.000000,0.591959,0.000000,0.000000,0.498873,0.564473,0.000000,0.000000,0.000000,2.524137,0.000000,0.000000,1.482777,0.264712,2.343943,0.000000,0.840340,2.389697,2.062380,0.000000,10.929559,0.000000,0.000000,0.000000,6.000000,0.170566,6.430781
2.355539,0.071535,1.177443,1.076933,0.174356,0.000000,0.203964,0.000000,0.238334,4.340429,2.957964,0.292443,0.000000,2.961434,2.827116,0.293208,4.404033,1.275540,0.136206,3.292002,0.175932,0.409096,0.007755,0.358308,2.007747,0.000000,0.000000,0.687686,0.030873,0.373258,1.058438,0.364904,0.000000,0.000000,2.751355,0.058964,0.000000,2.096687,0.000000,2.419507,0.000000,0.000000,1.867499,2.028527,0.000000,10.940774,0.000000,0.000000,0.000000,6.000000,0.392817,6.438959
2.015298,1.196243,0.000000,2.436749,0.342299,0.569381,0.521560,0.311031,0.095851,3.777065,3.230125,0.156890,0.106700,1.112559,1.897582,0.014260,3.777329,0.150562,0.122804,3.008801,0.290925,0.195921,0.000000,0.000000,1.040160,0.000000,0.000000,0.000000,0.000000,0.720958,1.802199,0.000000,0.000000,0.078334,2.978122,0.000000,0.000000,0.000000,0.000000,4.912702,0.138286,0.723903,1.669451,0.675551,0.000000,10.731972,0.107411,0.122585,0.121178,132.000000,0.087103,6.439548
0.655866,0.053281,0.353199,1.894269,0.109599,0.000000,0.000000,3.115148,0.000000,2.392255,2.324133,0.191404,0.006164,0.000000,2.454680,0.000000,4.547535,0.000000,0.000000,3.013360,2.403745,0.000000,0.000000,0.350130,1.197415,0.000000,0.161039,0.396155,0.000000,0.953772,1.370161,0.000000,0.000000,0.000000,2.615433,0.000000,0.000000,0.431589,0.426565,2.734882,0.000000,0.000000,0.362510,0.719096,0.000000,10.819534,0.172519,0.000000,0.000000,156.000000,0.000000,6.442092
1.304050,0.156028,0.000000,0.303837,0.000000,0.000000,0.056939,0.194738,0.005649,5.411603,2.800117,0.000000,0.000000,0.160672,1.669826,0.000000,4.254330,2.929200,0.000000,2.948966,1.835424,0.000000,1.226700,0.000000,0.103936,0.000000,1.332691,0.455102,0.000000,0.243011,1.081047,0.000000,0.000000,0.000000,2.423792,0.000000,0.000000,2.572979,0.060324,2.697720,0.000000,0.266132,2.175380,0.670979,0.000000,10.866932,0.000000,0.134792,0.194527,157.000000,0.234633,6.445263
0.391828,0.000000,0.000000,1.424612,0.000000,0.000000,0.000000,0.000000,0.593542,6.635567,2.708205,0.000000,0.000000,0.853019,2.722071,0.172166,4.431987,3.091249,0.000000,2.045169,0.000000,0.061101,0.000000,0.000000,0.000000,0.000000,0.312796,0.582082,0.000000,0.681473,0.142288,0.000000,0.105205,0.000000,2.230814,0.000000,0.375275,0.419974,0.000000,2.122283,0.000000,0.000000,0.000000,2.785089,0.000000,11.015661,0.000000,0.000000,0.000000,138.000000,0.000000,6.447392
0.909042,0.000000,0.000000,2.084926,0.000000,0.000000,0.000000,0.000000,0.518291,5.795023,3.287198,0.000000,0.000000,0.975370,1.876771,0.000000,3.219527,0.509805,0.000000,2.430136,0.000000,0.041697,0.042131,0.000000,0.579965,0.000000,0.953513,0.148132,0.000000,0.314866,1.075499,0.000000,0.000000,0.000000,2.388011,0.000000,0.031215,0.000000,0.000000,2.775145,0.000000,0.181400,0.323979,0.000000,0.000000,10.775510,0.000000,0.000000,0.000000,46.000000,0.000000,6.447782
0.949646,0.495025,0.463233,1.358020,0.000000,0.204478,0.000000,0.000000,0.000000,3.818737,2.068744,0.000000,0.000000,0.699796,0.757507,0.000000,2.640771,0.456951,0.306532,3.501319,0.000000,0.248693,0.000000,0.000000,1.375251,0.195951,0.786979,0.311271,0.000000,0.337940,0.193291,0.000000,0.000000,0.000000,2.388011,0.000000,0.000000,0.294851,0.000000,0.814343,0.000000,0.235646,0.650332,0.371580,0.000000,10.926507,0.000000,0.099223,0.000000,120.000000,0.090221,6.449605
1.268872,0.000000,0.058823,1.266862,0.000000,0.124143,0.000000,0.000000,0.000000,4.924034,2.575586,0.000000,0.371739,2.413108,3.130204,0.009227,4.184821,3.763529,0.126832,1.843961,0.053273,0.343867,0.000000,0.000000,0.913347,0.000000,0.643249,0.000000,0.000000,1.180617,0.686014,0.000000,0.009710,0.000000,2.644121,0.000000,0.000000,0.661595,0.485897,2.841335,0.000000,0.140285,0.957788,1.120660,0.000000,10.943190,0.000000,0.000000,0.000000,138.000000,0.232191,6.450538
2.279177,0.000000,0.000000,0.136042,0.266767,0.236174,0.005179,0.000000,0.000000,4.987409,2.328214,0.000000,1.588638,0.000000,1.033563,0.433732,3.673595,2.539879,0.138785,0.000000,1.469907,0.444972,0.492610,0.423039,2.346003,0.000000,0.645865,0.166442,0.000000,0.440184,1.119103,0.000000,0.000000,0.000000,2.350926,0.000000,0.000000,0.262741,0.998280,2.759488,0.000000,0.369844,0.804396,2.389161,0.000000,10.971913,0.000000,0.000000,0.000000,16.000000,0.091437,6.452656
1.087983,0.000000,0.380502,2.260895,0.671764,0.000000,0.357813,0.470226,0.000000,3.152600,2.939469,0.000000,0.446358,2.026382,2.647933,0.000000,3.790947,0.990205,0.000000,0.473088,0.315969,0.474052,0.209157,0.013467,1.652433,0.000000,0.968810,0.000000,0.000000,0.469552,0.236418,0.665797,0.000000,0.001778,2.458355,0.000000,0.000000,0.641116,0.140034,2.927525,0.000000,0.229164,1.707211,1.830207,0.000000,10.925897,0.000000,0.000000,0.000000,2.000000,0.000000,6.452826
1.657606,0.000000,0.000000,1.605207,0.000000,0.000000,0.000000,0.010593,0.141896,5.744105,3.532641,0.000000,0.000000,1.599154,2.170820,0.065068,3.803510,2.748988,0.058269,2.953179,1.033901,0.000000,0.000000,0.000000,0.428414,0.000000,0.511503,0.000000,0.000000,1.553063,1.427937,0.149993,0.000000,0.000000,2.312438,0.000000,0.000000,0.000000,0.250837,2.433635,0.000000,0.620663,0.418422,2.888866,0.000000,10.955848,0.000000,0.000000,0.000000,138.000000,0.375172,6.455652
0.000000,1.110640,4.318614,0.000000,0.000000,0.413202,0.000000,0.415397,0.429891,0.000000,3.151279,0.047382,0.000000,0.000000,0.254808,0.029160,5.042942,2.460258,0.294352,3.013213,2.269637,0.000000,0.000000,1.009035,0.000000,0.000000,0.103597,0.291801,0.000000,1.228584,1.464261,0.077133,0.000000,0.000000,2.725596,0.000000,0.000000,0.076565,0.580895,2.618815,0.000000,0.000000,0.476230,0.681369,0.000000,10.898495,0.000000,0.000000,0.000000,123.000000,0.000000,6.455809
1.055520,0.129391,0.976627,0.911694,0.636677,0.000000,0.000000,0.173425,0.196928,4.658309,3.518300,0.011073,0.186704,2.562101,2.380056,0.615652,4.533893,1.263017,0.000000,3.169528,0.273274,0.092058,2.779571,0.000000,0.836639,0.000000,0.377879,0.658453,0.000000,0.280731,0.995024,0.088319,0.000000,0.000000,2.800979,0.000000,0.328377,2.006819,0.000000,2.623948,0.000000,0.269234,2.222831,1.926420,0.000000,10.899456,0.000000,0.000000,0.000000,6.000000,0.000000,6.456464
2.013744,0.000000,0.069771,0.000000,0.000000,0.000000,0.102959,0.000000,0.000000,2.185416,3.315130,0.000000,0.116014,2.376391,1.629076,0.156195,3.784702,0.194274,0.000000,2.209946,0.832528,0.000000,1.963129,0.000000,0.000000,0.000000,0.145185,0.000687,0.000000,0.525465,0.363272,0.000000,0.000000,0.000000,2.312438,0.041525,0.000000,1.416640,0.000000,2.611483,0.000000,0.000000,2.744298,0.171519,0.000000,10.731930,0.000000,0.000000,0.000000,35.000000,0.000000,6.459092
1.566711,0.000000,0.317872,1.762727,0.115824,0.383501,0.000000,0.195172,0.242833,1.619547,3.766240,0.155526,0.000000,2.379915,1.670187,0.000000,3.775620,0.000000,0.000000,2.381707,0.000000,0.000000,0.201198,0.000000,0.000000,0.000000,1.208112,0.000000,0.056913,0.783681,0.651655,0.160357,0.000000,0.000000,2.615433,0.000000,0.000000,1.583817,0.486670,2.436045,0.000000,0.309109,1.610915,0.000000,0.557087,10.856517,0.000000,0.283819,0.000000,35.000000,0.067651,6.459542
0.270920,0.000000,1.333169,1.269026,0.000000,0.000000,0.000000,0.000000,0.046645,2.942130,3.072254,0.000000,0.000000,0.798814,1.893740,0.000000,3.957468,0.084256,0.000000,2.866295,0.000000,1.053271,2.900753,0.000000,0.802679,0.000000,1.037731,0.479288,0.000000,0.510086,1.005856,0.000000,0.000000,0.000000,2.585907,0.000000,0.095618,1.567791,0.131755,2.547898,0.000000,0.006817,1.814820,0.000000,0.000000,10.733059,0.000000,0.000000,0.000000,35.000000,0.000000,6.462092
0.954970,0.000000,0.000000,1.110952,0.000000,0.835732,0.284638,0.000000,0.519123,4.837081,3.170487,0.000000,0.000000,1.067063,2.611447,0.000000,4.314389,0.000000,0.000000,2.551015,0.000000,0.033798,0.000000,0.000000,0.557809,0.000000,0.000000,0.345778,0.000000,0.816540,0.250495,0.116379,0.000000,0.000000,2.187422,0.000000,0.000000,0.506092,0.000000,2.526687,0.000000,0.480075,0.374464,1.555721,0.168343,10.772468,0.000000,0.000000,0.000000,46.000000,0.000000,6.463405
1.125645,0.000000,1.570882,0.000000,0.000000,0.029914,0.589554,0.000000,0.143059,5.235027,2.852687,0.000000,0.000000,2.624011,2.784009,1.124854,4.321352,0.989941,0.000000,3.471509,0.138009,0.594546,0.612840,0.000000,0.860390,0.000000,1.216171,0.757801,0.000000,0.623953,1.069195,0.138722,0.000000,0.000000,2.725596,0.000000,0.000000,0.412694,0.188516,2.825113,0.000000,0.000000,2.068450,2.211222,0.000000,10.859609,0.010298,0.000000,0.000000,6.000000,0.249232,6.463919
0.856807,0.000000,0.147958,1.816940,0.167324,0.000000,0.081533,0.130819,0.000000,5.014907,2.953607,0.000000,0.000000,1.779011,2.150755,0.456232,3.995268,3.424929,0.000000,1.683987,0.303729,0.000000,0.044974,0.000000,0.005982,0.000000,0.802245,0.239216,0.000000,0.298020,0.843694,0.000000,0.000000,0.000000,2.187422,0.000000,0.000000,0.278521,0.000000,2.563051,0.000000,0.000000,0.602321,1.944225,0.000000,10.947433,0.282768,0.000000,0.000000,138.000000,0.093559,6.464530
1.362072,0.000000,1.074423,0.000000,0.000000,0.383677,0.000000,0.563191,0.000000,1.630436,1.778402,0.000000,0.000000,0.477325,1.126818,0.000000,4.204257,0.016533,0.000000,1.352758,2.049416,0.000000,0.000000,0.069759,0.000000,0.000000,0.000000,0.000000,0.000000,0.985029,1.166225,0.000000,0.000000,0.000000,2.491780,0.000000,0.000000,2.944412,0.000000,2.727194,0.114820,0.000000,1.735099,0.711245,0.000000,10.868361,0.000000,0.000000,0.000000,97.000000,0.000000,6.464662
0.727759,0.154155,0.000000,0.004850,0.000000,0.000000,0.319647,1.777797,0.000000,0.963689,3.160652,0.285050,0.000000,0.000000,2.470699,0.000000,4.302945,0.331187,0.000000,2.964991,1.818906,0.461990,0.000000,0.169503,0.117654,0.000000,1.393338,0.388357,0.000000,1.097091,1.013193,0.000000,0.000000,0.000000,2.312438,0.000000,0.000000,2.195618,0.309982,3.018329,0.000000,0.000000,0.955114,0.000000,0.140237,11.007228,1.029264,0.000000,0.000000,156.000000,0.000000,6.464770
0.437003,0.096377,1.171078,1.355498,0.000000,0.121156,0.045238,0.000000,0.000000,5.862357,2.803185,0.023906,0.000000,1.742756,0.946929,0.517362,3.149309,1.944209,0.000000,2.777638,0.098389,0.000000,0.000000,0.000000,0.838742,0.000000,1.376139,0.000000,0.000000,0.358560,0.757965,0.000000,0.000000,0.000000,1.992836,0.000000,0.000000,0.445182,0.479593,2.891796,0.000000,0.123243,0.441546,1.596033,0.000000,10.906484,0.078215,0.013881,0.000000,138.000000,0.000000,6.467496
1.404921,0.000000,0.566426,1.411764,0.000000,0.000000,0.420207,0.000000,0.049041,4.902727,4.194794,0.333513,0.000000,1.899673,2.569131,0.000000,4.070985,0.223047,0.000000,3.369267,0.000000,0.000000,0.000000,0.000000,0.128440,0.000000,0.058414,0.098426,0.000000,0.294942,0.790511,0.000000,0.069962,0.029244,2.978122,0.000000,0.000000,2.211241,0.322295,2.579125,0.000000,0.000000,0.037099,2.251148,0.000000,10.805803,0.082237,0.404702,0.134758,46.000000,0.444688,6.468867
2.113216,0.274492,2.410366,0.427765,0.000000,0.000000,0.359994,0.000000,0.000000,3.570900,2.213615,0.000000,0.422414,0.000000,0.582337,0.000000,2.870986,1.010666,0.360080,2.804482,1.124313,0.167862,0.146079,0.121997,1.614000,0.000000,0.503335,0.000000,0.000000,0.643509,0.269651,0.000000,0.000000,0.000000,2.555494,0.000000,0.172743,0.000000,0.000000,2.303903,0.000000,0.000000,1.339304,1.090704,0.000000,10.850473,0.000000,0.000000,0.253297,123.000000,0.759006,6.469797
