"R_670_14-A", "R_780_60-A", "V_450_50-A", "YG_586_15-A", "YG_780_60-A", "B_710_50-A"
1883.4,2648.44,1641.74,1960.64,1112.76,6574.76
602.25,1597.97,1122.3,5544.44,637.12,17173.7
202.94,821.25,491.92,1075.8,628.32,2967.8
79.57,887.68,296.7,2279.2,2126.52,2321.8
589.11,2220.66,1216.04,3950.76,513.48,14999.4
143.81,372.3,309.6,1167.32,168.52,5290.36
577.43,12337,890.96,2721.84,1478.84,16476
643.86,7426.29,442.9,2247.96,1344.2,23971.2
208.78,2883.5,411.08,3223.44,7861.92,6551.96
399.31,1816.97,190.92,1085.92,693,4636.76
1344.66,5312.21,1702.8,4875.2,1601.6,28732.6
3098.85,10169.6,880.64,3261.28,3008.28,34713.8
298.57,1491.39,428.28,1326.16,1035.32,3909.44
140.16,237.25,318.2,1527.24,152.68,3161.6
689.85,15018.3,945.14,2594.68,2306.48,23347.2
739.49,2027.21,2094.1,8753.36,1004.52,22499.8
1336.63,4047.85,1752.68,5514.52,881.76,15742.6
811.76,4538.41,1160.14,6413,1173.92,24832.2
922.72,9995.16,1660.66,3826.68,1337.6,22860
1050.47,6821.85,1592.72,3610.2,5407.16,22048.4
465.01,973.09,689.72,3414.84,436.04,9244.64
2138.17,8954.91,852.26,2074.6,5192.88,24206
953.38,4312.84,1032.86,6401.12,1226.28,34514.6
697.88,3753.66,757.66,1697.08,917.4,17684.4
974.55,20948.1,1762.14,6967.4,3095.84,25388.6
507.35,6821.85,455.8,1840.96,2406.8,9383.72
788.4,14610.2,1276.24,5872.68,1862.52,20966.1
1557.09,14709.5,821.3,3392.4,2047.76,41570.5
202.21,556.99,279.5,1358.28,568.92,3176.04
438.73,2563.03,1109.4,2673.44,2977.04,12358.4
37.96,197.83,155.66,1081.96,755.04,1307.2
1059.23,6557.59,675.1,3110.8,1162.04,23762.2
466.47,12557.5,1103.38,2079.88,1220.56,10110.3
732.92,2190,3618.02,10244.1,965.8,45334.8
569.4,21936.5,519.44,2284.92,2442.44,11031.4
265.72,769.42,526.32,2004.64,212.96,2373.48
644.59,3125.86,675.1,3266.56,919.16,14348.8
489.83,3544.88,393.88,1633.28,1791.24,6892.44
616.85,4410.66,547.82,2396.68,754.6,14107.1
196.37,760.66,395.6,1844.04,679.8,3409.36
959.95,4234,1134.34,12988.4,1662.32,32770.4
1181.14,7397.82,1302.9,5699.32,1976.92,38414.2
934.4,9003.82,718.96,2186.8,1565.52,28309.2
476.69,3125.13,426.56,1848,502.48,16021.6
635.1,4942.1,792.92,2143.68,892.32,20837.7
433.62,6089.66,995.02,2289.76,3010.04,10796.6
728.54,7172.25,1479.2,2632.52,1087.24,19178.6
164.25,458.44,186.62,1068.32,556.6,3125.12
703.72,4782.96,841.94,2024,869,20374.1
1621.33,5974.32,1254.74,1706.32,1039.72,31052.1
123.37,1549.06,350.88,1990.12,4883.56,4530.36
293.46,1078.94,417.1,1441.44,970.64,4161.76
59.86,774.53,168.56,1470.92,2435.4,2314.96
925.64,5384.48,1577.24,3126.2,1568.16,36192
581.81,2194.38,663.06,1991,590.04,16412.2
64.97,991.34,596.84,2675.64,1038.84,5876.32
1668.78,13460.5,6046.66,8889.76,2766.28,57543.4
2176.86,11874.9,589.1,1895.52,2319.24,39001.7
440.19,3947.84,525.46,1856.8,1676.4,14397.4
132.13,5744.37,292.4,1589.28,4143.48,6555
746.79,4016.46,1278.82,2356.64,803.88,31317.3
307.33,509.54,269.18,1071.4,638.44,3618.36
483.99,6716,1370.84,2912.8,1130.8,15535.9
811.03,2779.11,1545.42,8674.6,878.68,16783.1
1657.1,13999.2,914.18,2053.92,3865.84,17011.8
262.8,1344.66,669.08,2167,2906.2,5593.6
715.4,3129.51,3176.84,2394.04,486.64,10754.8
1033.68,9385.61,1486.08,3531.44,1588.84,47199
359.16,1065.07,643.28,4537.28,359.92,9910.4
83.95,448.22,352.6,2152.04,706.64,4196.72
173.01,1209.61,675.1,4163.28,3188.68,6468.36
148.19,1035.14,368.08,1204.72,660.88,4350.24
269.37,866.51,325.08,1600.28,1113.64,4397.36
425.59,3146.3,1879.96,1719.52,576.4,13889.8
170.09,4164.65,736.16,2219.36,790.24,5883.16
171.55,2108.97,420.54,1547.04,1580.92,2829.48
3138.27,13330.5,872.9,1805.32,2828.32,48950.8
675.25,3597.44,730.14,1584.44,1023.44,27600.2
490.56,17165.2,2046.8,3811.28,4359.52,8882.88
1008.13,7099.98,1086.18,2033.68,854.04,9027.28
516.11,3306.9,1197.12,2119.04,601.04,18897.4
1086.97,4037.63,2024.44,9557.24,1612.16,24909
1672.43,17568.2,2121.62,5157.68,3379.2,69068.8
775.99,3416.4,626.94,2163.92,637.56,20107.3
594.95,10531,752.5,2119.04,1693.56,10483.4
793.51,5466.24,639.84,2355.76,3664.32,21904.7
774.53,21699.2,262143,3517.36,1983.52,15909.1
555.53,2409.73,587.38,6258.56,800.36,15510.8
1387,9875.44,626.94,2068,1734.92,47753.8
243.82,721.97,462.68,1686.52,1319.12,4467.28
130.67,1227.86,493.64,3664.32,3536.72,5603.48
1508.18,15009.5,1130.04,5474.92,2522.96,48792
4334.74,11027.4,528.9,2705.56,1668.92,27172.3
89.79,1003.75,267.46,2053.48,2994.2,3276.36
416.83,7156.19,320.78,1760.88,965.8,15273.7
86.87,2330.89,372.38,3014.88,2682.24,3458.76
192.72,1203.04,497.08,1614.8,3191.32,5101.12
224.84,767.96,269.18,1235.96,505.12,3668.52
1012.51,23445.4,2678.04,6131.4,2705.12,30118.8
821.98,3337.56,1116.28,11191.4,1211.76,21376.5
175.93,1212.53,565.02,1927.64,3516.04,3924.64
511.73,3824.47,803.24,2690.6,769.56,18379.1
87.6,1338.82,183.18,1695.76,4022.92,3145.64
448.95,11304.1,512.56,2073.28,4147,8321.24
65.7,1013.24,513.42,3430.24,3754.52,6205.4
1722.07,5241.4,609.74,2443.32,2368.96,16626.5
333.61,1354.88,513.42,1500.4,999.24,5041.84
256.96,1412.55,477.3,1814.56,1993.2,5449.96
1406.71,30130,5365.54,13216.7,3732.08,40036
480.34,4934.8,1130.04,2346.08,3289,10336
1411.09,11788.8,3471.82,3860.56,2148.08,60073.4
601.52,4294.59,572.76,1393.48,1334.08,10276
440.92,1273.85,982.12,6431.92,509.52,15179.5
1032.22,10990.2,956.32,2519.88,1606.44,30687.3
318.28,3707.67,473,2234.32,1743.28,8081.84
646.78,4952.32,1004.48,1373.24,4181.32,11691.8
852.64,11133.2,645.86,2128.72,1774.08,29346.6
424.13,1679,626.08,1696.64,1241.68,7530.08
1264.36,5347.25,804.96,5953.64,1050.72,28199.8
762.85,2612.67,822.16,5470.96,874.28,23297
720.51,3076.95,575.34,1738.88,783.64,29067.7
397.85,1327.87,1750.1,4233.24,646.36,10715.2
759.2,31744.1,677.68,2241.8,4704.48,15710
788.4,3464.58,899.56,4041.4,979.44,18949.8
271.56,1781.2,463.54,1333.2,1070.08,3653.32
692.04,5292.5,859.14,2907.52,2318.36,17318.9
730,6743.01,611.46,2062.28,1045.44,23873.9
2806.85,15585.5,709.5,1758.24,3508.56,36061.2
638.02,13943.7,634.68,2434.08,1809.28,22357.7
680.36,7462.79,1692.48,2174.04,1015.08,23795.6
1046.09,16111.8,5267.5,5089.48,2240.48,34492.6
300.76,1324.22,424.84,1441,1037.52,4575.96
235.79,955.57,577.06,2104.52,2376.44,5329.88
2454.26,9249.1,775.72,1524.6,2972.64,22554.5
838.77,4513.59,7934.36,14463.7,7279.8,23038.6
383.98,2712.68,624.36,1605.12,1263.68,7928.32
90.52,268.64,190.92,1176.12,1163.8,2327.12
225.57,11406.2,426.56,2030.6,8193.68,11315.6
1095,12791.8,2203.32,3159.2,2288.88,28986.4
754.82,3720.08,874.62,4526.72,845.24,24113.3
606.63,2500.98,708.64,3610.64,764.28,13634.4
473.77,2600.99,550.4,3475.12,1441.44,14018.2
989.15,17806.9,1570.36,7280.68,2171.84,30766.3
1118.36,7927.07,1394.06,9676.92,2783.44,34060.9
1652.72,4823.84,387,1747.24,811.8,21646.3
181.04,735.11,280.36,1679.48,1228.04,4854.88
1330.79,13562.7,984.7,4047.56,2819.08,37718.8
265.72,1040.98,436.02,1036.2,631.4,3142.6
518.3,1570.96,678.54,1746.36,524.04,5239.44
125.56,539.47,307.02,2505.36,1584.44,4448.28
515.38,1766.6,834.2,5487.68,674.08,12171.4
2046.19,1897.27,1315.8,2197.36,2911.92,20530.6
935.86,27276.5,4324.08,11319.9,2996.4,26555.9
543.12,1973.92,677.68,8931.56,865.04,17433.6
638.75,11821.6,2587.74,11887,2471.04,27556.1
348.94,2055.68,620.06,1886.28,469.48,12189.6
1547.6,8555.6,1144.66,7227.44,1496,35182.7
2497.33,5712.98,2979.9,7144.72,1937.32,113226
276.67,876.73,678.54,1852.4,1743.72,6931.96
1130.77,4139.83,1689.04,3939.32,1072.28,33159.6
571.59,5034.81,625.22,3222.12,927.96,16198.6
613.93,2060.06,1280.54,8144.4,896.72,15615
836.58,21233.5,592.54,1937.32,2159.96,18142.7
1450.51,7452.57,3839.04,3947.24,1496,63688.8
965.79,6659.06,826.46,2851.64,1322.64,43722
1073.83,3806.95,1033.72,8388.6,1081.52,24905.2
426.32,1999.47,380.12,1258.4,726.44,5085.16
1371.67,5886.72,1756.98,22066.4,1899.92,34078.4
379.6,2242.56,982.98,2142.36,5115.88,7632.68
1208.88,4555.93,1301.18,10123.5,1487.2,26904.8
2036.7,9542.56,2506.9,13046.9,2450.36,53890.8
746.79,2196.57,1023.4,8243.84,1203.4,16169.8
483.99,2258.62,4646.58,3314.96,1565.52,5666.56
194.91,994.26,420.54,1141.36,819.72,3846.36
246.01,888.41,349.16,1826.88,761.2,3411.64
363.54,4038.36,479.88,1808.84,1367.96,7439.64
754.09,2735.31,1045.76,2834.48,656.48,18706.6
601.52,3189.37,10371.6,23708.1,5952.32,25665.2
1699.44,27410,949.44,3531,7916.48,34332.2
434.35,1214.72,689.72,2988.92,420.64,11309.6
1053.39,7919.04,720.68,2269.52,2591.16,15431.8
73.73,552.61,1842.98,3680.6,1266.76,3709.56
244.55,993.53,430,2287.56,1001.88,5516.08
789.86,2193.65,1064.68,4231.92,696.08,14786.6
538.74,1225.67,515.14,1749.44,1023.44,4963.56
544.58,1696.52,411.94,1630.2,306.68,10580.7
2251.32,13777.3,9629.42,6872.8,2016.96,42375.3
1081.86,3420.05,949.44,5015.56,931.48,20568.6
702.26,1709.66,937.4,4423.76,707.52,16519.4
718.32,4066.83,552.12,2019.6,1691.8,10534.4
216.08,1146.1,350.88,1279.96,760.32,4490.84
1551.25,12529.7,2146.56,4744.08,1939.08,58162.8
164.98,1354.88,608.88,2204.84,3333.88,4575.2
1233.7,21262,1386.32,6362.4,2436.72,30203.9
389.09,3659.49,903,1728.32,2459.16,9535.72
1545.41,5972.86,1748.38,10519.5,1566.4,36954.2
1868.8,16773.2,2246.32,6892.6,3344.44,40748.9
318.28,3935.43,335.4,1494.24,1810.6,5339.76
859.21,6780.97,2167.2,3356.32,1551.88,18943.8
305.14,1097.92,622.64,1631.52,2007.72,3333.36
497.13,2785.68,510.84,2918.96,1090.32,7688.92
867.97,5757.51,657.04,2738.12,1063.92,21976.9
72.27,608.09,166.84,1128.16,1987.48,1684.16
960.68,8346.82,904.72,2225.52,1158.08,23807.8
99.28,3100.31,307.88,4975.96,9335.92,6917.52
594.95,2563.76,1009.64,7743.56,1120.68,23479.4
545.31,6140.03,753.36,3350.6,3355,19854.2
346.75,1687.03,533.2,2700.72,947.76,9309.24
925.64,4690.98,1390.62,6444.68,2242.68,23890.6
191.26,846.8,344.86,1794.32,685.08,4582.8
748.98,6770.75,3594.8,2753.52,940.28,14184.6
1289.91,35135.6,855.7,3001.24,3714.92,32007.4
2393.67,15522.7,8254.28,2185.92,1490.28,12001.2
551.15,3829.58,409.36,1718.2,3301.76,8461.08
813.95,8340.98,605.44,3717.56,1876.16,29799.6
736.57,13251,4054.9,3077.8,3159.2,21427.4
759.93,5184.46,986.42,3412.64,1152.36,33874
2603.18,20317.4,3202.64,6743.88,3047.44,41040
1148.29,22992.8,545.24,2179.32,3614.16,61267.4
980.39,20772.9,1708.82,3666.52,2459.6,33300.2
924.91,7162.03,720.68,1981.76,1247.4,24383.1
694.23,3885.06,1685.6,3656.84,1172.6,22332.6
595.68,2254.24,568.46,2110.24,960.52,6430.36
83.22,1766.6,429.14,2137.52,5613.52,5542.68
613.2,1844.71,1189.38,4643.32,495,13832.8
166.44,1333.71,713.8,1825.56,3823.6,5276.68
866.51,3871.92,976.96,1951.84,829.84,21071.8
432.89,1424.23,6976.32,11429,1012.88,16412.2
5139.2,6999.97,803.24,3395.04,966.68,21357.5
146.73,771.61,348.3,1411.52,620.4,4097.92
487.64,4240.57,449.78,1730.96,857.56,17160.8
559.18,3853.67,1698.5,4793.8,1366.64,17835.7
947.54,9260.05,894.4,2999.04,1435.28,29963.8
1295.02,11083.6,1018.24,5342.48,2015.64,37145
813.95,22565.8,1993.48,4750.68,2683.56,22526.4
1020.54,2660.85,1641.74,5591.52,994.4,30192.5
618.31,11862.5,389.58,1385.56,1438.36,9297.08
1463.65,5694,1842.98,11166.3,1638.12,36226.2
203.67,656.27,335.4,1351.68,1127.72,3169.96
272.29,1366.56,580.5,2009.92,1259.72,4780.4
1604.54,15362.1,5570.22,3324.64,2111.56,30609.8
113.88,1570.23,487.62,3059.32,3937.56,4336.56
477.42,2006.77,504.82,2384.36,452.32,11639.4
1303.05,4200.42,1552.3,5589.76,1082.84,22889.7
230.68,651.16,355.18,1441.88,607.2,3505.12
778.91,3536.85,1628.84,2262.92,644.6,16676.7
146,765.77,1089.62,2521.64,564.08,4360.88
221.19,3701.1,364.64,1819.84,3121.8,5262.24
1084.05,15419.8,2601.5,6105,2462.68,38119.3
36.5,1033.68,294.12,1522.4,2796.2,2378.04
903.74,6025.42,725.84,2424.4,1057.32,31283.9
827.82,13932.8,700.04,3432.88,3063.28,14654.3
1838.14,24048.4,5880.68,11222.2,3972.32,64631.9
206.59,575.97,340.56,1456.84,980.32,4005.2
646.05,5665.53,1548,4293.52,1282.6,24209
196.37,744.6,389.58,1052.48,743.6,3327.28
1289.91,17220,116412,3417.04,2438.04,44758.7
48.18,2546.24,202.96,1640.32,4819.76,3920.84
747.52,19148.6,6683.06,3432,2120.36,13140.4
963.6,21738.7,2650.52,4708,2842.84,24617.9
621.96,4493.15,623.5,1827.76,1536.92,9743.96
1408.9,23706.8,4162.4,13290.6,3337.4,40384.9
650.43,5840.73,1324.4,7199.72,1975.16,23262.8
1123.47,7759.9,1197.98,7703.52,1325.28,36066.6
547.5,2480.54,634.68,2476.76,1559.36,7586.32
1376.05,11995.4,1203.14,6245.36,2198.24,53836.1
146,1558.55,522.02,1702.36,3933.16,5583.72
606.63,2755.75,503.96,1794.32,1307.68,7646.36
1202.31,18076.3,1068.12,4742.32,3158.76,34636.2
1943.26,14783.2,2535.28,12602.9,2735.48,64160.7
102.93,2019.91,339.7,3037.32,6464.04,3718.68
432.89,1885.59,459.24,1942.6,1177,6802.76
2337.46,39691.6,6443.12,6133.6,5507.48,37505.2
787.67,3641.24,689.72,1975.6,1194.16,16283.8
560.64,1794.34,470.42,4595.8,414.04,12774.1
949,21842.3,997.6,1859.88,2864.4,15653.7
1073.83,8607.43,1247.86,4505.16,1881.88,35960.2
277.4,1365.1,503.1,1691.36,1093.4,4378.36
892.06,5431.93,2432.08,1459.92,1018.16,28945.4
178.85,1152.67,318.2,1276.44,622.16,3352.36
709.56,1914.06,1165.3,8949.6,989.12,14167.2
1040.98,2923.65,1760.42,7050.56,1202.96,27927.7
893.52,8493.55,739.6,4412.76,1342.88,38230.3
7.3,381.79,187.48,1543.96,780.12,2077.08
687.66,2687.86,1472.32,9477.6,1582.24,23582.8
221.19,1705.28,626.08,2507.56,5120.28,7357.56
231.41,1026.38,319.06,1897.72,929.28,4532.64
0,543.12,218.44,1393.92,963.16,1952.44
736.57,2777.65,1161,3461.92,4672.36,6786.04
482.53,2474.7,407.64,1494.68,1818.96,6768.56
1059.23,4377.81,755.08,5417.28,916.52,32635.2
611.01,9491.46,537.5,2526.48,1456.84,25798.2
97.09,1234.43,374.96,1566.4,3663.88,2615.16
421.94,4147.86,1087.04,3642.76,5551.48,11265.5
987.69,7017.49,1099.94,3706.56,1143.56,32735.5
1483.36,5088.83,912.46,1988.36,1783.32,23309.2
616.85,7596.38,958.04,1891.12,1179.64,35910
1425.69,5136.28,939.12,4392.52,1032.68,26846.2
882.57,2836.78,213.28,1562.88,625.24,15951.6
432.16,1773.9,535.78,2746.04,4906,10235.7
788.4,15834.4,1067.26,2759.68,1891.12,21698.8
229.95,1076.02,840.22,1841.84,2818.64,7109.8
1318.38,4309.19,2371.02,14215.1,1690.48,36060.5
688.39,2133.06,1271.08,4814.92,650.76,17359.9
1052.66,8635.9,1824.92,3522.2,1523.72,42983.3
760.66,1946.91,1006.2,8012.84,576.84,16529.2
372.3,1797.26,562.44,1695.76,945.56,6348.28
1062.88,7582.51,989,4048,1719.52,37090.3
504.43,1716.23,1399.22,2669.48,1116.72,31473.1
1424.96,6721.11,1498.12,2318.8,1192.4,33995.6
706.64,2145.47,1024.26,2026.64,4607.68,11471.4
257.69,1235.16,567.6,1798.72,2574.44,7989.12
2214.82,10551.4,647.58,1611.72,2609.64,24245.5
811.03,21124,1203.14,2490.84,2276.12,12358.4
413.18,1367.29,738.74,3376.56,508.64,9522.04
877.46,9523.58,5721.58,2064.92,2280.52,32816.8
500.78,2308.26,522.02,3182.52,520.52,11680.4
82.49,1358.53,409.36,2614.04,3911.16,3546.16
884.03,27466.2,1364.82,4752.88,3717.12,23152.6
368.65,10289.4,481.6,2072.4,1537.8,20830.8
519.76,10816.4,949.44,4276.8,1181.4,11071.7
246.01,1118.36,413.66,2133.56,1067.88,5301
1373.86,6516.71,577.92,1880.12,1996.72,13147.2
274.48,942.43,420.54,1941.72,1055.12,4300.84
971.63,54934,994.16,3311.44,4832.08,15487.3
1259.25,17199.5,1172.18,3742.2,2172.28,22383.5
2815.61,6001.33,456.66,1413.28,599.28,4706.68
1428.61,18817.9,1216.9,4116.2,2808.96,50255.8
586.19,3658.03,743.04,2546.28,2262.92,10619.5
161.33,2796.63,4074.68,10539.8,2206.6,10181
609.55,7324.09,992.44,4358.64,1011.56,15665.1
25.55,986.96,428.28,1884.52,2908.84,2329.4
1179.68,26272.7,3952.56,2672.56,1976.48,24823.1
1177.49,8048.25,638.12,2389.64,1396.56,35389.4
2023.56,9939.68,2268.68,11033.4,2075.04,45662.3
189.07,804.46,348.3,1166,997.92,3701.96
539.47,1460.73,902.14,3526.16,410.52,13753.7
2932.41,18520.1,1014.8,3069.44,5356.56,45235.2
1010.32,17676.2,1500.7,2919.4,1704.12,21413.8
1070.91,2162.99,509.98,2204.84,901.56,6647.72
268.64,973.82,552.12,2753.08,1483.68,5411.2
804.46,3248.5,976.1,4851.88,850.96,20716.1
1006.67,7283.94,957.18,1876.16,1658.8,15864.2
903.74,4578.56,780.02,2771.56,782.32,22787.1
436.54,1640.31,423.12,1674.64,1082.4,6922.84
737.3,3882.87,476.44,1735.8,1174.36,17135.7
1790.69,5780.14,1522.2,6204,1707.2,58711.5
497.13,4022.3,283.8,1241.68,1904.32,7969.36
247.47,5717.36,1301.18,2477.64,1300.64,5807.92
88.33,1030.03,251.98,1312.08,3275.36,2342.32
63.51,1606.73,778.3,1888.48,4706.68,4823.72
1141.72,4094.57,1816.32,2376.44,1007.16,44592.2
1499.42,21651.8,1308.92,4201.12,2790.04,35624.2
1596.51,13900.7,830.76,2248.4,3786.64,24218.2
487.64,7652.59,1040.6,1877.48,1154.56,18102.4
1070.18,6571.46,1142.94,3999.6,995.28,23416.4
924.18,8974.62,656.18,3136.32,1235.52,22724
43.8,590.57,370.66,1209.56,702.68,3149.44
689.12,11641.3,505.68,2386.12,3631.32,13844.2
357.7,1232.24,9497.84,2376,304.92,4945.32
124.1,336.53,128.14,1696.64,1027.84,1820.96
836.58,5383.02,860,2742.52,842.6,18807
398.58,8851.98,494.5,1421.64,933.24,5660.48
570.13,2719.25,629.52,2045.56,754.6,20138.5
487.64,1736.67,872.9,2642.2,541.2,12986.9
674.52,2911.24,1201.42,7912.52,1158.08,19749.4
165.71,621.23,362.06,1208.24,410.52,2169.8
1032.95,3632.48,1564.34,11400.4,1331.44,33925.6
308.06,1203.77,4419.54,9966.88,2699.84,12528.6
400.77,2924.38,783.46,3175.92,5901.28,7264.84
271.56,1056.31,403.34,2365.44,1187.56,4954.44
445.3,2574.71,493.64,1713.36,1236.84,5582.96
716.13,11526,848.82,2518.56,5628.04,21253.4
792.05,3828.85,684.56,2433.2,837.32,19709.1
260.61,1059.23,368.94,1266.76,1000.56,6562.6
1346.12,4114.28,1500.7,8864.68,1458.16,40152.3
146.73,359.89,332.82,1346.84,673.2,2610.6
454.79,3486.48,401.62,1937.76,1595.88,8108.44
756.28,5504.93,843.66,3578.96,1111,21200.2
1184.79,6075.79,791.2,3398.12,1053.36,31715.6
886.95,3979.96,858.28,4760.8,787.16,24208.3
100.74,354.05,341.42,1437.04,785.4,3788.6
780.37,12937.8,916.76,4744.52,1767.48,22608.5
156.95,3592.33,188.34,1882.76,5157.68,4810.04
1258.52,15627.1,2844.02,3731.64,2296.8,31967.1
878.19,5391.05,559,1783.76,2741.2,9279.6
880.38,5845.11,675.96,2409.44,2029.72,10898.4
272.29,2254.97,608.88,1656.6,1055.12,6397.68
624.88,5347.25,973.52,2948,1000.12,18017.3
540.2,1562.93,646.72,4734.84,722.92,15754.8
143.81,2428.71,444.62,2532.2,6103.68,6400.72
709.56,4068.29,879.78,1692.68,964.92,27582.7
800.81,6398.45,1262.48,4048.44,1452,32520.4
1869.53,16422.1,1184.22,5584.04,3289,47532.7
256.23,1281.88,506.54,2394.92,1116.72,5041.08
1561.47,2565.22,438.6,2146.76,509.96,8841.84
540.2,2011.88,620.06,1791.24,475.64,14110.2
237.98,1060.69,309.6,1227.6,1082.84,4202.04
1241.73,3060.16,2063.14,7244.16,829.84,27740.8
688.39,6675.85,1026.84,3659.92,4989.16,14319.2
586.19,1580.45,687.14,4883.56,748.88,12094.6
565.75,2918.54,620.92,1998.04,1607.76,9104.04
359.89,2182.7,772.28,2764.08,3740.88,8639.68
136.51,1105.22,287.24,1376.32,652.08,3738.44
325.58,1495.04,374.1,3377.44,384.56,10336
281.78,1651.26,579.64,2696.32,3223.88,6795.16
173.74,1025.65,359.48,1245.2,712.36,3545.4
1409.63,23271.7,3226.72,2721.4,2772.88,53469.8
635.83,3260.18,694.02,2563,656.48,13210.3
414.64,1566.58,842.8,3245,367.4,12217
191.99,1062.15,383.56,1827.76,997.04,3116
36127.7,18661.7,2484.54,8849.28,1579.6,18708.9
481.07,5886.72,443.76,1859,1853.28,15631.7
1093.54,37699.4,1958.22,5527.72,3952.52,25025.3
442.38,1533.73,2018.42,6059.68,1061.72,18550.1
876,5842.19,1231.52,2660.68,1178.76,26350
258.42,1500.88,344.86,1433.96,1065.24,4645.88
873.08,27470.6,533.2,1171.72,3258.64,14750.8
200.02,1017.62,720.68,1899.92,2214.96,6456.96
325.58,1893.62,370.66,1911.36,3889.16,9314.56
117.53,1115.44,496.22,1714.24,2846.36,4021.16
1150.48,5315.86,1521.34,4699.64,1129.48,27958.9
851.91,8250.46,567.6,1747.24,2316.16,23975
1432.26,15669.5,2194.72,5027,1916.64,40280.8
724.16,5534.86,823.88,2237.4,867.68,24241
480.34,4206.99,1781.92,1702.8,685.96,16802.1
1416.2,5591.07,2283.3,5520.24,1477.52,30034.4
877.46,7182.47,1327.84,2926.44,1093.4,23867
548.96,5137.74,1013.08,3826.24,7746.2,17183.6
387.63,2981.32,587.38,2160.4,1061.72,8874.52
239.44,1076.75,319.92,1167.32,937.2,4069.8
253.31,1395.03,446.34,1644.28,1327.48,4746.2
1032.95,3463.12,1664.1,6916.36,860.64,22999.9
1202.31,19111.4,1959.94,3941.52,2515.92,34232.7
267.91,5861.9,386.14,1467.4,2126.08,5623.24
992.07,4080.7,2209.34,8054.64,1221,18835.8
1207.42,6606.5,2177.52,6750.48,1340.68,32182.2
200.02,1608.92,462.68,1906.08,4852.76,4998.52
729.27,3304.71,941.7,2692.8,905.08,32625.3
777.45,24643.3,1101.66,7152.64,2934.8,23483.2
1069.45,3005.41,1007.06,5111.48,597.52,19734.9
566.48,3137.54,538.36,2397.12,585.2,8703.52
679.63,11280,446.34,1656.6,1064.8,13743.1
598.6,2354.25,650.16,3849.12,579.04,15736.6
621.96,3152.14,655.32,2021.36,746.24,18355.5
832.93,15687.7,1261.62,4495.92,2035.44,15744.2
582.54,6302.82,675.96,6789.2,1136.52,18214.9
1938.88,19534.1,3088.26,4184.84,5230.28,30398.5
426.32,1565.12,463.54,1445.4,1038.84,5694.68
734.38,4392.41,549.54,1932.04,851.4,21846.2
1054.85,14353.3,4018.78,5471.84,2586.76,41431.4
923.45,13961.2,2116.46,7920.44,4143.04,29110.3
789.13,2414.84,1482.64,9396.64,820.6,16849.2
973.09,23894.4,3209.52,3336.08,3788.4,20319.4
876.73,8741.75,1320.96,2110.68,1207.8,20914.4
548.96,3865.35,769.7,2842.84,1713.36,12040.7
759.2,4388.76,923.64,3032.92,3558.72,10363.4
548.23,7119.69,819.58,1944.8,1249.6,18137.4
824.17,3445.6,1031.14,3349.28,903.32,15127
645.32,1173.11,735.3,2498.32,2173.16,11298.9
1032.95,3101.04,2911.96,5993.24,1303.72,35557.4
1236.62,5495.44,2258.36,9264.2,1291.84,20628.7
781.83,5609.32,644.14,2156.44,1040.6,28262.1
3157.98,6021.77,847.1,2736.8,1043.24,27530.2
535.82,1781.2,991.58,5076.72,603.24,14532
298.57,1321.3,529.76,1822.92,1018.6,5139.12
909.58,5426.82,596.84,3701.28,1121.12,27158.6
962.14,3055.05,1162.72,7056.72,770.44,16920.6
1694.33,7705.88,3603.4,4485.36,1453.76,45718.6
312.44,893.52,512.56,2281.4,822.36,4275.76
781.83,3638.32,11484.4,19301.9,10429.8,23417.1
1794.34,544.58,6635.76,1758.68,207.24,4829.8
1430.8,4442.05,1576.38,10245.8,1287,29130
1551.98,11844.2,1541.98,3915.56,2027.08,55718.6
972.36,2935.33,1561.76,8514,727.76,28110.9
635.1,1347.58,568.46,3142.48,528,14714.4
365,3971.2,1382.88,19129,5096.08,28288.7
610.28,2118.46,1942.74,4242.92,811.36,12476.9
506.62,5867.74,2946.36,3375.68,1843.6,11715.4
237.25,908.85,418.82,1994.08,1186.68,4841.2
486.91,1761.49,583.08,2326.28,1024.76,6089.12
707.37,1443.94,1677.86,2229.48,511.72,36147.9
770.15,7910.28,417.96,1844.04,2836.24,36069.6
609.55,7008.73,926.22,1966.36,642.84,18902
75.19,2512.66,505.68,2986.72,7215.12,4791.8
767.23,45841.8,574.48,1906.08,3575,6558.04
676.71,1949.1,896.12,1624.92,1127.72,10247.8
989.15,8550.49,986.42,2612.28,1404.48,28696.8
359.89,1914.79,882.36,2464,3354.56,8902.64
1157.78,5089.56,1676.14,5207.4,1167.32,28064.5
825.63,7642.37,651.88,2489.52,2730.2,16369.6
1139.53,11466.8,1490.38,4604.16,1770.12,35869.7
218.27,1655.64,449.78,1533.84,890.12,4781.16
538.01,1950.56,2211.92,9640.4,1487.64,26110.6
277.4,1330.06,228.76,1077.12,726.44,4911.88
2357.17,26712.2,8391.88,2268.64,2924.68,15217.5
172.28,1091.35,281.22,1517.12,1030.48,4737.84
8526.4,5099.05,8482.18,3550.8,653.84,16224.5
44.53,324.85,313.04,2147.64,882.64,3559.08
240.17,607.36,325.08,3026.76,274.56,5682.52
208.78,1360.72,329.38,1481.92,704.88,5183.2
264.99,700.07,4564.88,4828.56,1310.76,8097.04
